scr_path,phish,min_distances,only_name,Closest
apwg_sample_4190/2023-02/2023-02-11/2023-02-11-101710.png,0,1.1462,../../data/targetlist/merge277/Instagram/T75_54.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_54.png
apwg_sample_4190/2022-05/2022-05-08/2022-05-08-28468.png,1,0.9174,../../data/targetlist/merge277/Facebook/T59_76.PNG,Targetlist: ../../data/targetlist/merge277/Facebook/T59_76.PNG
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-54994.png,0,1.2055,../../data/targetlist/merge277/Instagram/T75_54.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_54.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-48507.png,0,1.1857,../../data/targetlist/merge277/Instagram/T75_55.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_55.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-37857.png,0,1.2049,../../data/targetlist/merge277/Instagram/T75_55.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_55.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-46513.png,0,1.24,../../data/targetlist/merge277/Instagram/T75_54.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_54.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-54432.png,0,1.2183,../../data/targetlist/merge277/Instagram/T75_54.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_54.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-50166.png,0,1.2388,../../data/targetlist/merge277/Instagram/T75_54.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_54.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-44428.png,0,1.2033,../../data/targetlist/merge277/Instagram/T75_54.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_54.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-48687.png,0,1.2274,../../data/targetlist/merge277/Instagram/T75_54.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_54.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-55220.png,0,1.229,../../data/targetlist/merge277/Instagram/T75_54.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_54.png
apwg_sample_4190/2022-04/2022-04-01/2022-04-01-77070.png,0,1.2336,../../data/targetlist/merge277/Instagram/T75_54.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_54.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-52185.png,0,1.4932,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-48548.png,0,1.2296,../../data/targetlist/merge277/Instagram/T75_55.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_55.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-52296.png,0,1.2319,../../data/targetlist/merge277/Instagram/T75_55.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_55.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-42848.png,1,0.9133,../../data/targetlist/merge277/Alaska USA Federal Credit Union/T_1.png,Targetlist: ../../data/targetlist/merge277/Alaska USA Federal Credit Union/T_1.png
apwg_sample_4190/2022-05/2022-05-06/2022-05-06-195951.png,0,1.031,../../data/targetlist/merge277/Google/T65_23.png,Targetlist: ../../data/targetlist/merge277/Google/T65_23.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-51748.png,0,1.248,../../data/targetlist/merge277/Instagram/T75_55.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_55.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-51764.png,0,1.2169,../../data/targetlist/merge277/Instagram/T75_55.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_55.png
apwg_sample_4190/2022-03/2022-03-31/2022-03-31-52411.png,0,1.2376,../../data/targetlist/merge277/Instagram/T75_55.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_55.png
apwg_sample_4190/2022-04/2022-04-09/2022-04-09-238286.png,1,0.4261,../../data/targetlist/merge277/PayPal/T108_69.png,Targetlist: ../../data/targetlist/merge277/PayPal/T108_69.png
apwg_sample_4190/2023-06/2023-06-13/2023-06-13-12957.png,0,1.4533,../../data/targetlist/merge277/Google/T65_53.png,Targetlist: ../../data/targetlist/merge277/Google/T65_53.png
apwg_sample_4190/2023-02/2023-02-23/2023-02-23-100121.png,1,0.9851,../../data/targetlist/merge277/Yahoo!/T144_1.png,Targetlist: ../../data/targetlist/merge277/Yahoo!/T144_1.png
apwg_sample_4190/2023-01/2023-01-12/2023-01-12-174984.png,0,1.1937,../../data/targetlist/merge277/snapchat/T119_70.png,Targetlist: ../../data/targetlist/merge277/snapchat/T119_70.png
apwg_sample_4190/2023-05/2023-05-30/2023-05-30-76747.png,0,1.1958,"../../data/targetlist/merge277/Airbnb, Inc/T3_35.png","Targetlist: ../../data/targetlist/merge277/Airbnb, Inc/T3_35.png"
apwg_sample_4190/2022-04/2022-04-02/2022-04-02-171552.png,0,1.0297,../../data/targetlist/merge277/Adobe/T2_49.png,Targetlist: ../../data/targetlist/merge277/Adobe/T2_49.png
apwg_sample_4190/2022-04/2022-04-06/2022-04-06-441695.png,0,1.1605,../../data/targetlist/merge277/NedBank Limited/T97_40.png,Targetlist: ../../data/targetlist/merge277/NedBank Limited/T97_40.png
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-304192.png,0,2.2172,../../data/targetlist/merge277/Facebook/T59_22.png,Targetlist: ../../data/targetlist/merge277/Facebook/T59_22.png
apwg_sample_4190/2022-09/2022-09-10/2022-09-10-148972.png,0,1.723,../../data/targetlist/merge277/Microsoft OneDrive/T152_11.PNG,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T152_11.PNG
apwg_sample_4190/2023-04/2023-04-12/2023-04-12-67576.png,0,1.2586,../../data/targetlist/merge277/Dropbox/T53_35.png,Targetlist: ../../data/targetlist/merge277/Dropbox/T53_35.png
apwg_sample_4190/2022-07/2022-07-21/2022-07-21-23137.png,0,1.0422,../../data/targetlist/merge277/Google/T65_28.png,Targetlist: ../../data/targetlist/merge277/Google/T65_28.png
apwg_sample_4190/2022-05/2022-05-11/2022-05-11-193971.png,0,1.5567,../../data/targetlist/merge277/1&1 Ionos/T102_42.png,Targetlist: ../../data/targetlist/merge277/1&1 Ionos/T102_42.png
apwg_sample_4190/2022-08/2022-08-13/2022-08-13-119299.png,0,1.3583,../../data/targetlist/merge277/eharmony/T55_26.png,Targetlist: ../../data/targetlist/merge277/eharmony/T55_26.png
apwg_sample_4190/2022-04/2022-04-09/2022-04-09-238827.png,0,1.1936,../../data/targetlist/merge277/eBay/T54_193.png,Targetlist: ../../data/targetlist/merge277/eBay/T54_193.png
apwg_sample_4190/2023-06/2023-06-23/2023-06-23-103631.png,1,0.7267,../../data/targetlist/merge277/Standard Chartered Bank/T121_24.png,Targetlist: ../../data/targetlist/merge277/Standard Chartered Bank/T121_24.png
apwg_sample_4190/2022-08/2022-08-14/2022-08-14-111184.png,0,1.0169,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-08/2022-08-01/2022-08-01-421601.png,0,1.5063,../../data/targetlist/merge277/Apple/T154_3.jpg,Targetlist: ../../data/targetlist/merge277/Apple/T154_3.jpg
apwg_sample_4190/2023-03/2023-03-14/2023-03-14-11363.png,0,1.425,../../data/targetlist/merge277/Google/T147_5.PNG,Targetlist: ../../data/targetlist/merge277/Google/T147_5.PNG
apwg_sample_4190/2022-03/2022-03-13/2022-03-13-61970.png,1,0.8864,../../data/targetlist/merge277/typeform/T137_19.png,Targetlist: ../../data/targetlist/merge277/typeform/T137_19.png
apwg_sample_4190/2022-04/2022-04-23/2022-04-23-388085.png,0,1.4209,../../data/targetlist/merge277/eBay/T54_135.png,Targetlist: ../../data/targetlist/merge277/eBay/T54_135.png
apwg_sample_4190/2022-03/2022-03-28/2022-03-28-72014.png,0,1.6598,../../data/targetlist/merge277/Dropbox/T53_45.png,Targetlist: ../../data/targetlist/merge277/Dropbox/T53_45.png
apwg_sample_4190/2023-07/2023-07-10/2023-07-10-4717.png,0,1.0534,../../data/targetlist/merge277/dkb/T51_2.png,Targetlist: ../../data/targetlist/merge277/dkb/T51_2.png
apwg_sample_4190/2022-10/2022-10-14/2022-10-14-161084.png,1,0.864,../../data/targetlist/merge277/Google/T65_19.png,Targetlist: ../../data/targetlist/merge277/Google/T65_19.png
apwg_sample_4190/2022-10/2022-10-24/2022-10-24-304914.png,1,0.715,../../data/targetlist/merge277/RBC Royal Bank/T111_69.png,Targetlist: ../../data/targetlist/merge277/RBC Royal Bank/T111_69.png
apwg_sample_4190/2022-04/2022-04-08/2022-04-08-175281.png,0,1.0745,../../data/targetlist/merge277/Chase Personal Banking/T39_102.png,Targetlist: ../../data/targetlist/merge277/Chase Personal Banking/T39_102.png
apwg_sample_4190/2022-09/2022-09-11/2022-09-11-222182.png,0,1.0932,../../data/targetlist/merge277/typeform/T137_58.png,Targetlist: ../../data/targetlist/merge277/typeform/T137_58.png
apwg_sample_4190/2022-03/2022-03-09/2022-03-09-90755.png,0,1.2003,../../data/targetlist/merge277/Naver/T_2.png,Targetlist: ../../data/targetlist/merge277/Naver/T_2.png
apwg_sample_4190/2023-07/2023-07-21/2023-07-21-63873.png,1,0.9327,../../data/targetlist/merge277/Chase Personal Banking/T39_14.png,Targetlist: ../../data/targetlist/merge277/Chase Personal Banking/T39_14.png
apwg_sample_4190/2022-04/2022-04-14/2022-04-14-348622.png,1,0.6387,../../data/targetlist/merge277/Wells Fargo & Company/T140_48.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_48.png
apwg_sample_4190/2023-03/2023-03-07/2023-03-07-17691.png,0,1.1261,../../data/targetlist/merge277/Microsoft OneDrive/T90_184.png,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T90_184.png
apwg_sample_4190/2022-09/2022-09-14/2022-09-14-163550.png,0,1.4232,../../data/targetlist/merge277/Adobe/T2_73.PNG,Targetlist: ../../data/targetlist/merge277/Adobe/T2_73.PNG
apwg_sample_4190/2022-04/2022-04-07/2022-04-07-1924.png,0,1.2828,../../data/targetlist/merge277/WhatsApp/T141_43.png,Targetlist: ../../data/targetlist/merge277/WhatsApp/T141_43.png
apwg_sample_4190/2022-04/2022-04-13/2022-04-13-549428.png,1,0.6773,../../data/targetlist/merge277/Wells Fargo & Company/T140_49.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_49.png
apwg_sample_4190/2022-06/2022-06-07/2022-06-07-552944.png,0,1.1936,../../data/targetlist/merge277/Standard Chartered Bank/T121_84.png,Targetlist: ../../data/targetlist/merge277/Standard Chartered Bank/T121_84.png
apwg_sample_4190/2022-04/2022-04-05/2022-04-05-59746.png,0,1.3257,../../data/targetlist/merge277/wp60/T142_3.png,Targetlist: ../../data/targetlist/merge277/wp60/T142_3.png
apwg_sample_4190/2022-08/2022-08-06/2022-08-06-464435.png,1,0.9941,../../data/targetlist/merge277/Instagram/T75_55.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_55.png
apwg_sample_4190/2022-08/2022-08-14/2022-08-14-111293.png,0,1.2006,../../data/targetlist/merge277/nordea/T100_32.png,Targetlist: ../../data/targetlist/merge277/nordea/T100_32.png
apwg_sample_4190/2022-05/2022-05-31/2022-05-31-104506.png,0,1.1958,"../../data/targetlist/merge277/Airbnb, Inc/T3_35.png","Targetlist: ../../data/targetlist/merge277/Airbnb, Inc/T3_35.png"
apwg_sample_4190/2022-04/2022-04-27/2022-04-27-461463.png,0,1.4209,../../data/targetlist/merge277/eBay/T54_135.png,Targetlist: ../../data/targetlist/merge277/eBay/T54_135.png
apwg_sample_4190/2022-07/2022-07-16/2022-07-16-66195.png,0,1.7698,../../data/targetlist/merge277/Landesbank Berlin AG/T82_2.png,Targetlist: ../../data/targetlist/merge277/Landesbank Berlin AG/T82_2.png
apwg_sample_4190/2022-09/2022-09-09/2022-09-09-132088.png,1,0.9325,../../data/targetlist/merge277/snapchat/T119_63.png,Targetlist: ../../data/targetlist/merge277/snapchat/T119_63.png
apwg_sample_4190/2022-07/2022-07-12/2022-07-12-12615.png,0,1.1306,../../data/targetlist/merge277/LinkedIn Corporation/T84_20.png,Targetlist: ../../data/targetlist/merge277/LinkedIn Corporation/T84_20.png
apwg_sample_4190/2022-05/2022-05-25/2022-05-25-114861.png,0,1.5098,../../data/targetlist/merge277/BT Group plc/T32_50.png,Targetlist: ../../data/targetlist/merge277/BT Group plc/T32_50.png
apwg_sample_4190/2023-03/2023-03-03/2023-03-03-24567.png,0,1.306,../../data/targetlist/merge277/file_transfer/T61_21.png,Targetlist: ../../data/targetlist/merge277/file_transfer/T61_21.png
apwg_sample_4190/2022-03/2022-03-09/2022-03-09-90378.png,0,1.5756,../../data/targetlist/merge277/Naver/T_2.png,Targetlist: ../../data/targetlist/merge277/Naver/T_2.png
apwg_sample_4190/2022-05/2022-05-03/2022-05-03-9829.png,0,1.2984,../../data/targetlist/merge277/NedBank Limited/T97_54.png,Targetlist: ../../data/targetlist/merge277/NedBank Limited/T97_54.png
apwg_sample_4190/2023-07/2023-07-19/2023-07-19-44464.png,1,0.8426,../../data/targetlist/merge277/Facebook/T59_76.PNG,Targetlist: ../../data/targetlist/merge277/Facebook/T59_76.PNG
apwg_sample_4190/2023-05/2023-05-10/2023-05-10-135169.png,0,1.3789,../../data/targetlist/merge277/wp60/T142_3.png,Targetlist: ../../data/targetlist/merge277/wp60/T142_3.png
apwg_sample_4190/2022-03/2022-03-06/2022-03-06-90943.png,0,1.3736,../../data/targetlist/merge277/snapchat/T119_22.png,Targetlist: ../../data/targetlist/merge277/snapchat/T119_22.png
apwg_sample_4190/2023-05/2023-05-19/2023-05-19-9968.png,0,1.0328,../../data/targetlist/merge277/Chase Personal Banking/T39_24.png,Targetlist: ../../data/targetlist/merge277/Chase Personal Banking/T39_24.png
apwg_sample_4190/2022-05/2022-05-29/2022-05-29-129501.png,0,1.304,../../data/targetlist/merge277/Facebook/T59_81.PNG,Targetlist: ../../data/targetlist/merge277/Facebook/T59_81.PNG
apwg_sample_4190/2022-04/2022-04-09/2022-04-09-243517.png,0,1.0265,../../data/targetlist/merge277/BB&T Corporation/T23_3.png,Targetlist: ../../data/targetlist/merge277/BB&T Corporation/T23_3.png
apwg_sample_4190/2022-04/2022-04-09/2022-04-09-238923.png,0,1.4209,../../data/targetlist/merge277/eBay/T54_135.png,Targetlist: ../../data/targetlist/merge277/eBay/T54_135.png
apwg_sample_4190/2022-04/2022-04-13/2022-04-13-549430.png,0,1.3694,../../data/targetlist/merge277/fsnb/T63_1.png,Targetlist: ../../data/targetlist/merge277/fsnb/T63_1.png
apwg_sample_4190/2022-04/2022-04-04/2022-04-04-181789.png,0,1.2572,../../data/targetlist/merge277/knab/T78_14.png,Targetlist: ../../data/targetlist/merge277/knab/T78_14.png
apwg_sample_4190/2022-04/2022-04-07/2022-04-07-3773.png,0,1.1416,../../data/targetlist/merge277/Absa Group/T0_0.png,Targetlist: ../../data/targetlist/merge277/Absa Group/T0_0.png
apwg_sample_4190/2023-01/2023-01-17/2023-01-17-236445.png,0,1.1903,../../data/targetlist/merge277/Amazon/T7_9.png,Targetlist: ../../data/targetlist/merge277/Amazon/T7_9.png
apwg_sample_4190/2023-01/2023-01-30/2023-01-30-91545.png,1,0.9181,"../../data/targetlist/merge277/Airbnb, Inc/T3_35.png","Targetlist: ../../data/targetlist/merge277/Airbnb, Inc/T3_35.png"
apwg_sample_4190/2022-04/2022-04-09/2022-04-09-242436.png,0,1.4714,../../data/targetlist/merge277/knab/T78_3.png,Targetlist: ../../data/targetlist/merge277/knab/T78_3.png
apwg_sample_4190/2022-04/2022-04-13/2022-04-13-553426.png,0,1.1801,../../data/targetlist/merge277/Microsoft OneDrive/T90_121.png,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T90_121.png
apwg_sample_4190/2022-09/2022-09-04/2022-09-04-48076.png,0,1.1099,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-10/2022-10-11/2022-10-11-327260.png,1,0.6452,../../data/targetlist/merge277/Wells Fargo & Company/T140_48.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_48.png
apwg_sample_4190/2022-04/2022-04-14/2022-04-14-341507.png,0,1.4108,../../data/targetlist/merge277/Sparkasse Bank/T120_25.png,Targetlist: ../../data/targetlist/merge277/Sparkasse Bank/T120_25.png
apwg_sample_4190/2022-08/2022-08-08/2022-08-08-478059.png,0,1.3276,../../data/targetlist/merge277/Standard Chartered Bank/T121_20.png,Targetlist: ../../data/targetlist/merge277/Standard Chartered Bank/T121_20.png
apwg_sample_4190/2022-10/2022-10-06/2022-10-06-1222009.png,1,0.7331,../../data/targetlist/merge277/Google/T65_53.png,Targetlist: ../../data/targetlist/merge277/Google/T65_53.png
apwg_sample_4190/2022-08/2022-08-19/2022-08-19-122513.png,1,0.6571,../../data/targetlist/merge277/Wells Fargo & Company/T140_48.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_48.png
apwg_sample_4190/2022-04/2022-04-18/2022-04-18-396218.png,1,0.6467,../../data/targetlist/merge277/Wells Fargo & Company/T140_48.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_48.png
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-329484.png,1,0.7617,../../data/targetlist/merge277/Instagram/T75_53.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_53.png
apwg_sample_4190/2022-04/2022-04-17/2022-04-17-39537.png,0,1.4209,../../data/targetlist/merge277/eBay/T54_135.png,Targetlist: ../../data/targetlist/merge277/eBay/T54_135.png
apwg_sample_4190/2022-04/2022-04-17/2022-04-17-8929.png,0,1.3438,../../data/targetlist/merge277/Google/T147_9.png,Targetlist: ../../data/targetlist/merge277/Google/T147_9.png
apwg_sample_4190/2022-07/2022-07-21/2022-07-21-23488.png,0,1.026,../../data/targetlist/merge277/Alaska USA Federal Credit Union/T_1.png,Targetlist: ../../data/targetlist/merge277/Alaska USA Federal Credit Union/T_1.png
apwg_sample_4190/2022-04/2022-04-16/2022-04-16-104680.png,1,0.4065,../../data/targetlist/merge277/Apple/T12_6.png,Targetlist: ../../data/targetlist/merge277/Apple/T12_6.png
apwg_sample_4190/2022-05/2022-05-03/2022-05-03-9560.png,0,1.0689,../../data/targetlist/merge277/RBC Royal Bank/T111_69.png,Targetlist: ../../data/targetlist/merge277/RBC Royal Bank/T111_69.png
apwg_sample_4190/2022-08/2022-08-20/2022-08-20-98818.png,1,0.8749,../../data/targetlist/merge277/GoDaddy/T64_46.png,Targetlist: ../../data/targetlist/merge277/GoDaddy/T64_46.png
apwg_sample_4190/2022-04/2022-04-16/2022-04-16-133040.png,0,1.0815,../../data/targetlist/merge277/cryptobridge/T47_27.png,Targetlist: ../../data/targetlist/merge277/cryptobridge/T47_27.png
apwg_sample_4190/2023-02/2023-02-08/2023-02-08-14629.png,0,1.3187,../../data/targetlist/merge277/Yahoo!/T144_40.png,Targetlist: ../../data/targetlist/merge277/Yahoo!/T144_40.png
apwg_sample_4190/2022-10/2022-10-10/2022-10-10-797283.png,1,0.9761,../../data/targetlist/merge277/Instagram/T75_28.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_28.png
apwg_sample_4190/2022-08/2022-08-21/2022-08-21-185349.png,0,1.1108,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-04/2022-04-16/2022-04-16-129964.png,1,0.6855,../../data/targetlist/merge277/Wells Fargo & Company/T140_49.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_49.png
apwg_sample_4190/2022-04/2022-04-23/2022-04-23-385842.png,1,0.9835,../../data/targetlist/merge277/GoDaddy/T64_178.png,Targetlist: ../../data/targetlist/merge277/GoDaddy/T64_178.png
apwg_sample_4190/2022-04/2022-04-19/2022-04-19-236469.png,0,1.1252,../../data/targetlist/merge277/Adobe/T2_49.png,Targetlist: ../../data/targetlist/merge277/Adobe/T2_49.png
apwg_sample_4190/2022-05/2022-05-29/2022-05-29-121951.png,1,0.7182,../../data/targetlist/merge277/Wells Fargo & Company/T140_48.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_48.png
apwg_sample_4190/2022-06/2022-06-20/2022-06-20-8453.png,0,1.2635,../../data/targetlist/merge277/Yahoo!/T144_23.png,Targetlist: ../../data/targetlist/merge277/Yahoo!/T144_23.png
apwg_sample_4190/2023-02/2023-02-26/2023-02-26-21052.png,0,1.5848,../../data/targetlist/merge277/Dropbox/T53_48.png,Targetlist: ../../data/targetlist/merge277/Dropbox/T53_48.png
apwg_sample_4190/2022-04/2022-04-08/2022-04-08-175202.png,0,1.4209,../../data/targetlist/merge277/eBay/T54_135.png,Targetlist: ../../data/targetlist/merge277/eBay/T54_135.png
apwg_sample_4190/2022-04/2022-04-10/2022-04-10-80720.png,0,1.0397,../../data/targetlist/merge277/BB&T Corporation/T23_3.png,Targetlist: ../../data/targetlist/merge277/BB&T Corporation/T23_3.png
apwg_sample_4190/2022-05/2022-05-15/2022-05-15-219780.png,0,1.2908,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-04/2022-04-10/2022-04-10-81430.png,0,1.8705,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-06/2022-06-02/2022-06-02-504021.png,0,1.6096,../../data/targetlist/merge277/Absa Group/T0_0.png,Targetlist: ../../data/targetlist/merge277/Absa Group/T0_0.png
apwg_sample_4190/2023-05/2023-05-06/2023-05-06-7475.png,1,0.8729,../../data/targetlist/merge277/Facebook/T59_50.PNG,Targetlist: ../../data/targetlist/merge277/Facebook/T59_50.PNG
apwg_sample_4190/2022-10/2022-10-19/2022-10-19-102111.png,1,0.5744,../../data/targetlist/merge277/Microsoft OneDrive/T90_53.png,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T90_53.png
apwg_sample_4190/2022-06/2022-06-06/2022-06-06-595749.png,0,1.1652,../../data/targetlist/merge277/eharmony/T55_26.png,Targetlist: ../../data/targetlist/merge277/eharmony/T55_26.png
apwg_sample_4190/2022-06/2022-06-27/2022-06-27-367471.png,1,0.3149,../../data/targetlist/merge277/Netflix/T98_13.png,Targetlist: ../../data/targetlist/merge277/Netflix/T98_13.png
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-323252.png,0,1.6399,../../data/targetlist/merge277/Deutsche Telekom/T131_40.png,Targetlist: ../../data/targetlist/merge277/Deutsche Telekom/T131_40.png
apwg_sample_4190/2022-04/2022-04-20/2022-04-20-73434.png,0,1.7333,../../data/targetlist/merge277/DHL/T50_68.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_68.png
apwg_sample_4190/2022-05/2022-05-09/2022-05-09-98534.png,1,0.8376,../../data/targetlist/merge277/BT Group plc/T32_28.png,Targetlist: ../../data/targetlist/merge277/BT Group plc/T32_28.png
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-329206.png,0,1.1939,../../data/targetlist/merge277/eharmony/T55_26.png,Targetlist: ../../data/targetlist/merge277/eharmony/T55_26.png
apwg_sample_4190/2022-10/2022-10-15/2022-10-15-513484.png,1,0.886,../../data/targetlist/merge277/Yahoo!/T144_19.png,Targetlist: ../../data/targetlist/merge277/Yahoo!/T144_19.png
apwg_sample_4190/2022-08/2022-08-11/2022-08-11-367965.png,0,1.1009,../../data/targetlist/merge277/Microsoft OneDrive/T152_7.PNG,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T152_7.PNG
apwg_sample_4190/2022-08/2022-08-11/2022-08-11-369937.png,0,1.7418,../../data/targetlist/merge277/la_banque_postale/T79_1.png,Targetlist: ../../data/targetlist/merge277/la_banque_postale/T79_1.png
apwg_sample_4190/2022-05/2022-05-15/2022-05-15-219907.png,1,0.7895,../../data/targetlist/merge277/eBay/T54_193.png,Targetlist: ../../data/targetlist/merge277/eBay/T54_193.png
apwg_sample_4190/2022-06/2022-06-15/2022-06-15-294343.png,0,1.144,../../data/targetlist/merge277/RBC Royal Bank/T111_19.png,Targetlist: ../../data/targetlist/merge277/RBC Royal Bank/T111_19.png
apwg_sample_4190/2022-04/2022-04-01/2022-04-01-76640.png,0,1.2361,../../data/targetlist/merge277/Instagram/T75_55.png,Targetlist: ../../data/targetlist/merge277/Instagram/T75_55.png
apwg_sample_4190/2022-08/2022-08-25/2022-08-25-258713.png,0,1.0594,../../data/targetlist/merge277/GoDaddy/T64_102.png,Targetlist: ../../data/targetlist/merge277/GoDaddy/T64_102.png
apwg_sample_4190/2022-08/2022-08-22/2022-08-22-302032.png,0,1.2334,../../data/targetlist/merge277/RBC Royal Bank/T111_69.png,Targetlist: ../../data/targetlist/merge277/RBC Royal Bank/T111_69.png
apwg_sample_4190/2022-09/2022-09-15/2022-09-15-75221.png,0,1.1617,../../data/targetlist/merge277/M & T Bank Coporation/T_1.png,Targetlist: ../../data/targetlist/merge277/M & T Bank Coporation/T_1.png
apwg_sample_4190/2023-05/2023-05-30/2023-05-30-74797.png,0,1.1958,"../../data/targetlist/merge277/Airbnb, Inc/T3_35.png","Targetlist: ../../data/targetlist/merge277/Airbnb, Inc/T3_35.png"
apwg_sample_4190/2023-06/2023-06-19/2023-06-19-141402.png,0,1.3976,../../data/targetlist/merge277/Dropbox/T53_45.png,Targetlist: ../../data/targetlist/merge277/Dropbox/T53_45.png
apwg_sample_4190/2022-08/2022-08-10/2022-08-10-405680.png,0,1.3424,../../data/targetlist/merge277/NedBank Limited/T97_0.png,Targetlist: ../../data/targetlist/merge277/NedBank Limited/T97_0.png
apwg_sample_4190/2022-04/2022-04-10/2022-04-10-83475.png,0,1.9696,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-01/2023-01-08/2023-01-08-9842.png,0,1.1683,../../data/targetlist/merge277/Microsoft OneDrive/T150_9.PNG,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T150_9.PNG
apwg_sample_4190/2022-10/2022-10-02/2022-10-02-1222379.png,0,1.1301,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-06/2022-06-01/2022-06-01-284294.png,0,1.1991,../../data/targetlist/merge277/1&1 Ionos/T102_42.png,Targetlist: ../../data/targetlist/merge277/1&1 Ionos/T102_42.png
apwg_sample_4190/2022-09/2022-09-15/2022-09-15-66715.png,0,1.6049,../../data/targetlist/merge277/Google/T65_16.png,Targetlist: ../../data/targetlist/merge277/Google/T65_16.png
apwg_sample_4190/2022-08/2022-08-18/2022-08-18-389957.png,1,0.6475,../../data/targetlist/merge277/Google/T65_33.png,Targetlist: ../../data/targetlist/merge277/Google/T65_33.png
apwg_sample_4190/2022-04/2022-04-12/2022-04-12-161355.png,0,1.251,../../data/targetlist/merge277/typeform/T137_19.png,Targetlist: ../../data/targetlist/merge277/typeform/T137_19.png
apwg_sample_4190/2022-04/2022-04-28/2022-04-28-144209.png,0,1.1066,../../data/targetlist/merge277/Google/T65_33.png,Targetlist: ../../data/targetlist/merge277/Google/T65_33.png
apwg_sample_4190/2022-04/2022-04-24/2022-04-24-87699.png,0,1.5275,../../data/targetlist/merge277/ms_bing/T151_6.PNG,Targetlist: ../../data/targetlist/merge277/ms_bing/T151_6.PNG
