logo_path,pred_value,true_brand,pred_brand
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-11/2022-08-11-371026_crop_logo.png,0.54042196,Trust Wallet,MyEtherWallet
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-06/2022-06-06-595707_crop_logo.png,0.8063675,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-29/2022-04-29-329353_crop_logo.png,0.83890843,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-14/2022-05-14-112829_crop_logo.png,0.54225516,Facebook,Banca Sella
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-30/2022-04-30-447844_crop_logo.png,0.5612451,Sumitomo Mitsui Banking Corporation,Bet365
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-20/2022-05-20-78529_crop_logo.png,0.881078,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-29/2022-06-29-435352_crop_logo.png,0.86329234,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-02/2022-07-02-119969_crop_logo.png,0.8571328,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-12/2022-04-12-156273_crop_logo.png,0.5157819,Wildberries,Trade Me NZ
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-06/2022-09-06-219089_crop_logo.png,0.8080902,Wells Fargo Bank,Wells Fargo & Company
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-11/2022-07-11-111368_crop_logo.png,0.90981406,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-08/2022-04-08-174651_crop_logo.png,0.864081,Chase Bank,Chase Personal Banking
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-04/2022-04-04-185263_crop_logo.png,0.8588229,GoDaddy,GoDaddy
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-04/2022-04-04-183658_crop_logo.png,0.8588229,GoDaddy,GoDaddy
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-11/2022-05-11-182109_crop_logo.png,0.62907505,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-03/2022-06-03-455826_crop_logo.png,0.5381129,WalletConnect,Match
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-01/2022-09-01-202661_crop_logo.png,0.8901732,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-19/2022-04-19-219028_crop_logo.png,0.60051966,Facebook,strato
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-10/2022-06-10-307585_crop_logo.png,0.8977151,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-25/2022-05-25-114975_crop_logo.png,0.69704986,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-26/2022-04-26-249792_crop_logo.png,0.83015144,Santander Bank,Grupo Santander
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-27/2022-05-27-208983_crop_logo.png,0.69704974,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-22/2022-04-22-582393_crop_logo.png,0.7933075,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-08/2022-05-08-26699_crop_logo.png,0.7001529,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-14/2022-05-14-113115_crop_logo.png,0.9040303,Amazon,Amazon
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-26/2022-04-26-283286_crop_logo.png,0.679235,Nedbank,Naver
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-311147_crop_logo.png,0.7124472,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-26/2022-04-26-280240_crop_logo.png,0.70489424,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-25/2022-08-25-285732_crop_logo.png,0.8254747,Chase Bank,Chase Personal Banking
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-325730_crop_logo.png,0.83544034,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-21/2022-07-21-23248_crop_logo.png,0.8887563,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-12/2022-12-05/2022-12-05-151872_crop_logo.png,0.5381129,WalletConnect,Match
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-08/2022-07-08-121144_crop_logo.png,0.9300098,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-09/2022-07-09-2480_crop_logo.png,0.8368143,Navy Federal Credit Union,Navy Federal Credit Union
../../../data/phishing4190/apwg_sample_4190/2023-02/2023-02-22/2023-02-22-3385_crop_logo.png,0.89444757,Yahoo,Yahoo!
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-26/2022-04-26-269589_crop_logo.png,0.86247915,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-14/2022-04-14-349391_crop_logo.png,0.9108219,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-304052_crop_logo.png,0.7124472,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-20/2022-08-20-82338_crop_logo.png,0.50148416,Ozon,Itau Unibanco S.A
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-324824_crop_logo.png,0.7124472,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-317073_crop_logo.png,0.7124472,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-312932_crop_logo.png,0.7124472,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-311385_crop_logo.png,0.7124472,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-312863_crop_logo.png,0.7124472,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-315206_crop_logo.png,0.7124473,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-327102_crop_logo.png,0.7124473,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-317331_crop_logo.png,0.7124473,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-25/2022-04-25-323678_crop_logo.png,0.7124473,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2023-01/2023-01-09/2023-01-09-135027_crop_logo.png,0.5616603,OpenSea,Standard Chartered Bank
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-27/2022-09-27-231686_crop_logo.png,0.8220821,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-16/2022-08-16-397043_crop_logo.png,0.8962938,PayPal,PayPal
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-29/2022-04-29-328950_crop_logo.png,0.5157819,Wildberries,Trade Me NZ
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-03/2022-07-03-124295_crop_logo.png,0.8729609,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-21/2022-04-21-381535_crop_logo.png,0.5527491,Instagram,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-01/2023-01-20/2023-01-20-156990_crop_logo.png,0.8749885,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-11/2022-06-11-211656_crop_logo.png,0.5823952,Facebook,Meridian Credit Union
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-15/2022-06-15-294378_crop_logo.png,0.8757671,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-11/2022-04-11-377884_crop_logo.png,0.51578194,Wildberries,Trade Me NZ
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-15/2022-08-15-698_crop_logo.png,0.9008361,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-19/2022-09-19-99580_crop_logo.png,0.8714381,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-24/2022-09-24-179332_crop_logo.png,0.8986379,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2023-03/2023-03-10/2023-03-10-32055_crop_logo.png,0.8328902,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-21/2022-04-21-384000_crop_logo.png,0.8382362,Capital One,capital_one
../../../data/phishing4190/apwg_sample_4190/2022-11/2022-11-08/2022-11-08-236713_crop_logo.png,0.8607131,Netflix,Netflix
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-22/2022-07-22-87897_crop_logo.png,0.5408114,Facebook,Monmouth Telecom
../../../data/phishing4190/apwg_sample_4190/2023-01/2023-01-06/2023-01-06-22319_crop_logo.png,0.86051273,Intuit,ADP
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-09/2022-09-09-125664_crop_logo.png,0.58867687,Mail Center,Neteller
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-26/2022-09-26-108251_crop_logo.png,0.6245822,AT&T,PayPal
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-28/2022-08-28-48418_crop_logo.png,0.8316026,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-01/2023-01-05/2023-01-05-112969_crop_logo.png,0.8898225,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-06/2022-07-06-22071_crop_logo.png,0.89283097,Netflix,Netflix
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-23/2022-06-23-28453_crop_logo.png,0.93596065,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2023-01/2023-01-22/2023-01-22-28342_crop_logo.png,0.821231,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-15/2022-04-15-508833_crop_logo.png,0.5157819,Wildberries,Trade Me NZ
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-15/2022-09-15-61862_crop_logo.png,0.90099,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-12/2022-12-11/2022-12-11-97042_crop_logo.png,0.7343122,Global Sources,Global Sources HK
../../../data/phishing4190/apwg_sample_4190/2022-04/2022-04-13/2022-04-13-579383_crop_logo.png,0.5157819,Wildberries,Trade Me NZ
../../../data/phishing4190/apwg_sample_4190/2022-10/2022-10-02/2022-10-02-1226772_crop_logo.png,0.86806566,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-28/2022-08-28-47830_crop_logo.png,0.8538079,Naver Corporation,Naver
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-09/2022-08-09-35948_crop_logo.png,0.83772045,Naver Corporation,Naver
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-07/2022-06-07-553499_crop_logo.png,0.49726555,Facebook,hfe
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-27/2022-05-27-209150_crop_logo.png,0.59481543,Namecheap,Match
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-28/2022-05-28-6839_crop_logo.png,0.87813705,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-06/2022-08-06-462916_crop_logo.png,0.89403003,Apple,Steam
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-01/2022-05-01-62219_crop_logo.png,0.90964955,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-30/2022-05-30-212043_crop_logo.png,0.54428303,Instagram,"Twitter, Inc"
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-28/2022-05-28-6596_crop_logo.png,0.56761515,Namecheap,Sparkasse Bank
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-02/2022-06-02-500807_crop_logo.png,0.5370242,Mercado Pago,cogeco
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-03/2022-05-03-16011_crop_logo.png,0.51578194,Wildberries,Trade Me NZ
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-03/2022-05-03-11429_crop_logo.png,0.7369926,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-03/2022-05-03-8508_crop_logo.png,0.8648955,International Card Services,International Card Services B.V
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-04/2022-05-04-36077_crop_logo.png,0.8648955,International Card Services,International Card Services B.V
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-03/2022-05-03-10706_crop_logo.png,0.7369926,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-04/2022-05-04-34396_crop_logo.png,0.86000806,International Card Services,International Card Services B.V
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-18/2022-06-18-481714_crop_logo.png,0.8917384,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-11/2022-08-11-370828_crop_logo.png,0.5369206,Netflix,Netflix
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-08/2022-05-08-31102_crop_logo.png,0.49754274,Facebook,Banco de Chile
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-08/2022-05-08-24336_crop_logo.png,0.94132304,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-08/2022-05-08-27953_crop_logo.png,0.59481543,Namecheap,Match
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-08/2022-05-08-19196_crop_logo.png,0.9235256,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-08/2022-05-08-19394_crop_logo.png,0.8215463,ASB Bank,ASB Bank Limited
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-21/2022-05-21-85265_crop_logo.png,0.5446483,Facebook,TD Bank Group
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-05/2022-05-05-46964_crop_logo.png,0.93374133,ING Group,Steam
../../../data/phishing4190/apwg_sample_4190/2022-12/2022-12-01/2022-12-01-138399_crop_logo.png,0.55138123,Mail Center,Neteller
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-05/2022-05-05-47537_crop_logo.png,0.7492308,ING Group,ING
../../../data/phishing4190/apwg_sample_4190/2023-04/2023-04-17/2023-04-17-16284_crop_logo.png,0.67968535,reCAPTCHA,Spectrum
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-07/2022-06-07-552610_crop_logo.png,0.54582626,Facebook,TD Bank Group
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-04/2022-05-04-35849_crop_logo.png,0.6427277,Trust Wallet,PayPal
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-15/2022-05-15-219394_crop_logo.png,0.9246152,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-13/2022-07-13-892_crop_logo.png,0.5400003,Namecheap,Credit du Nord
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-03/2022-09-03-151211_crop_logo.png,0.48549354,Facebook,Google
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-26/2022-09-26-103081_crop_logo.png,0.8612861,M&T Bank Corporation,M & T Bank Coporation
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-25/2022-05-25-114402_crop_logo.png,0.57898724,Wayfair,Itau Unibanco S.A
../../../data/phishing4190/apwg_sample_4190/2023-03/2023-03-09/2023-03-09-5170_crop_logo.png,0.73493165,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-27/2023-07-27-34901_crop_logo.png,0.9091728,Apple,Apple
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-08/2022-06-08-664692_crop_logo.png,0.6027734,Facebook,smartsheet
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-31/2022-05-31-104554_crop_logo.png,0.59481543,Namecheap,Match
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-21/2022-05-21-85826_crop_logo.png,0.8124159,AT&T,AT&T
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-19/2022-05-19-58980_crop_logo.png,0.57115746,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-28/2022-06-28-514123_crop_logo.png,0.82972765,Wells Fargo Bank,Wells Fargo & Company
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-09/2022-06-09-571303_crop_logo.png,0.7331478,AT&T,AT&T
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-19/2022-05-19-57178_crop_logo.png,0.90315527,Apple,Apple
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-15/2022-07-15-3961_crop_logo.png,0.887743,Internal Revenue Service,IRS
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-23/2022-05-23-66197_crop_logo.png,0.6837882,AT&T,AT&T
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-29/2022-06-29-430836_crop_logo.png,0.887743,Internal Revenue Service,IRS
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-05/2022-06-05-663010_crop_logo.png,0.5001913,Facebook,Match
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-31/2022-05-31-107168_crop_logo.png,0.8014815,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-29/2022-09-29-199344_crop_logo.png,0.63926065,Shopee,Societe Generale
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-10/2022-08-10-405663_crop_logo.png,0.9415473,Huntington Bank,Huntington Bank
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-19/2022-06-19-497985_crop_logo.png,0.58765364,Instagram,Daum
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-20/2022-08-20-100428_crop_logo.png,0.8065996,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-20/2022-05-20-80144_crop_logo.png,0.5258092,Facebook,Match
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-26/2022-06-26-266479_crop_logo.png,0.54631376,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-26/2022-05-26-88199_crop_logo.png,0.68229675,Adobe,Adobe
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-15/2022-06-15-293539_crop_logo.png,0.91833645,Netflix,Netflix
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-27/2022-07-27-103694_crop_logo.png,0.90141463,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-04/2022-08-04-382947_crop_logo.png,0.8248246,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-31/2022-08-31-455975_crop_logo.png,0.9593647,Yahoo,Yahoo!
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-12/2022-05-12-148062_crop_logo.png,0.6031755,Facebook,Banca Sella
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-26/2022-07-26-118005_crop_logo.png,0.7966182,Microsoft,Microsoft OneDrive
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-2605_crop_logo.png,0.85676354,Chase Bank,Chase Personal Banking
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-08/2022-08-08-473859_crop_logo.png,0.5850794,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-29/2022-05-29-131566_crop_logo.png,0.59481543,Namecheap,Match
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-15/2022-08-15-6180_crop_logo.png,0.8220821,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-09/2022-05-09-98811_crop_logo.png,0.86055565,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-27/2023-07-27-35688_crop_logo.png,0.8723273,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2023-03/2023-03-14/2023-03-14-12125_crop_logo.png,0.7872721,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-01/2022-06-01-281291_crop_logo.png,0.72068805,ING Group,ING
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-31/2022-05-31-107397_crop_logo.png,0.69772685,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-31/2022-05-31-106639_crop_logo.png,0.821231,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-03/2022-06-03-465810_crop_logo.png,0.86236644,Google,Google
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-30/2022-05-30-211232_crop_logo.png,0.821231,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-08/2022-06-08-667547_crop_logo.png,0.89446056,Apple,Apple
../../../data/phishing4190/apwg_sample_4190/2022-10/2022-10-02/2022-10-02-1230854_crop_logo.png,0.55997646,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-31/2022-05-31-108989_crop_logo.png,0.85300547,International Card Services,International Card Services B.V
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-22/2023-05-22-86056_crop_logo.png,0.9302069,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-16/2022-09-16-17044_crop_logo.png,0.63926065,Provider,Societe Generale
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-27/2022-06-27-372105_crop_logo.png,0.86118233,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-10/2022-09-10-147051_crop_logo.png,0.6093368,Namecheap,Verizon Wireless
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-29/2022-05-29-122002_crop_logo.png,0.8449852,International Card Services,International Card Services B.V
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-29/2022-05-29-131000_crop_logo.png,0.8580122,International Card Services,International Card Services B.V
../../../data/phishing4190/apwg_sample_4190/2022-12/2022-12-03/2022-12-03-278863_crop_logo.png,0.86137515,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2023-02/2023-02-05/2023-02-05-26372_crop_logo.png,0.7525246,GCash,Enel Energia S.p.A
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-12/2022-05-12-153919_crop_logo.png,0.9108219,Instagram,Instagram
../../../data/phishing4190/apwg_sample_4190/2022-12/2022-12-01/2022-12-01-129501_crop_logo.png,0.7895672,BT Group,BT Group plc
../../../data/phishing4190/apwg_sample_4190/2022-11/2022-11-01/2022-11-01-191183_crop_logo.png,0.87840855,Apple,Apple
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-30/2022-05-30-215925_crop_logo.png,0.8568651,Bank of America,Bank of America
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-06/2022-06-06-594490_crop_logo.png,0.76910275,Adobe,Adobe
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-07/2022-06-07-551828_crop_logo.png,0.5148134,Bank Millennium,EarthLink
../../../data/phishing4190/apwg_sample_4190/2022-05/2022-05-30/2022-05-30-216266_crop_logo.png,0.69704974,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-08/2022-08-18/2022-08-18-390531_crop_logo.png,0.8220821,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2023-03/2023-03-07/2023-03-07-16211_crop_logo.png,0.8417789,Bank of America,Bank of America
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-04/2022-09-04-48084_crop_logo.png,0.55304414,Namecheap,Apple
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-13111_crop_logo.png,0.6995591,Webmail,Naver
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-2597_crop_logo.png,0.68212306,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-18_crop_logo.png,0.68212306,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-7829_crop_logo.png,0.87848586,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-1740_crop_logo.png,0.68212306,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-154_crop_logo.png,0.68212306,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-19/2022-06-19-495106_crop_logo.png,0.85685605,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-13845_crop_logo.png,0.68212306,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-5759_crop_logo.png,0.6995591,Webmail,Naver
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-14628_crop_logo.png,0.5877699,Microsoft Bing,Aruba S.p.A
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-209_crop_logo.png,0.68212306,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-5913_crop_logo.png,0.68212306,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-11969_crop_logo.png,0.8763734,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-12511_crop_logo.png,0.68212306,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-10327_crop_logo.png,0.699559,Webmail,Naver
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-1637_crop_logo.png,0.68212306,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-9239_crop_logo.png,0.68212306,Microsoft Bing,Office365
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-20/2022-06-20-8165_crop_logo.png,0.8770644,DHL,DHL
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-19/2022-06-19-500181_crop_logo.png,0.5877699,Microsoft Bing,Aruba S.p.A
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-03/2022-07-03-124326_crop_logo.png,0.5344134,Instagram,cryptobridge
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-16/2022-06-16-469621_crop_logo.png,0.4712083,DHL,orange_rockland
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-11/2022-06-11-214685_crop_logo.png,0.50126094,Volksbank Raiffeisenbanken,Standard Chartered Bank
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-19/2022-06-19-494506_crop_logo.png,0.5877699,Microsoft Bing,Aruba S.p.A
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-12/2022-07-12-13146_crop_logo.png,0.81625664,Orange,Orange
../../../data/phishing4190/apwg_sample_4190/2022-12/2022-12-01/2022-12-01-128747_crop_logo.png,0.87252915,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-08/2022-06-08-665871_crop_logo.png,0.503739,Facebook,Netflix
../../../data/phishing4190/apwg_sample_4190/2022-10/2022-10-21/2022-10-21-884771_crop_logo.png,0.7737545,Magazine Luiza,Magalu
../../../data/phishing4190/apwg_sample_4190/2022-07/2022-07-12/2022-07-12-11338_crop_logo.png,0.90685797,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2022-06/2022-06-19/2022-06-19-494921_crop_logo.png,0.5877699,Microsoft Bing,Aruba S.p.A
../../../data/phishing4190/apwg_sample_4190/2022-09/2022-09-05/2022-09-05-153147_crop_logo.png,0.5625263,Tesco Bank,ziggo
