scr_path,true_brand,pred_brand,phish,tagBox,siamese_conf,url
apwg_sample_4190/2022-10/2022-10-02/2022-10-02-1222379.png,Facebook,,0,tagBox0,0,app-okon.z7dzfbmm4d-xoy4wn7gr4pw.p.temp-site.link
apwg_sample_4190/2022-06/2022-06-01/2022-06-01-284294.png,Standard Bank,,0,tagBox0,0,nationalcollegeofpharmacy.org
apwg_sample_4190/2022-09/2022-09-15/2022-09-15-66715.png,Facebook,Facebook,1,tagBox1,0.8827318,verifikasikeamanan-akunblokiridentiitas.weebly.com
apwg_sample_4190/2022-08/2022-08-18/2022-08-18-389957.png,Microsoft,Microsoft,1,tagBox1,0.9054781,sentulland.co.id
apwg_sample_4190/2022-04/2022-04-12/2022-04-12-161355.png,VakıfBank,,0,tagBox1,0.80434144,vakifbankdigital-v3-comtr.tk
apwg_sample_4190/2022-04/2022-04-28/2022-04-28-144209.png,Instagram,,0,tagBox1,0.7607739,contactserver-83739.tk
apwg_sample_4190/2022-04/2022-04-24/2022-04-24-87699.png,Microsoft Bing,,0,tagBox1,0.79980844,www.crazyweb.my
apwg_sample_4190/2022-04/2022-04-24/2022-04-24-91756.png,Microsoft Bing,,0,tagBox1,0.79980844,www.intesasanpaolo.persone-e-famiglie.on-lt.net
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-320040.png,Instagram,Yahoo!,1,tagBox1,0.8425259,denemeitaly.tk
apwg_sample_4190/2022-04/2022-04-23/2022-04-23-387198.png,Microsoft Bing,Microsoft,1,tagBox1,0.86247414,www.crazyweb.my
apwg_sample_4190/2022-04/2022-04-24/2022-04-24-88717.png,Banco Estado,Banco del Estado de Chile,1,tagBox1,0.91877484,bancoestado-creditos-web.ml
apwg_sample_4190/2022-04/2022-04-23/2022-04-23-385571.png,Facebook,Facebook,1,tagBox1,0.892138,facebook948930.glitch.me
apwg_sample_4190/2022-07/2022-07-14/2022-07-14-110106.png,Facebook,Facebook,1,tagBox1,0.8558588,www2022.co.vu
apwg_sample_4190/2022-08/2022-08-11/2022-08-11-371026.png,Trust Wallet,,0,tagBox1,0.59942216,trustwailet.cn
apwg_sample_4190/2022-06/2022-06-06/2022-06-06-595707.png,Microsoft,Microsoft,1,tagBox1,0.91647243,summer-frost-9891.on.fleek.co
apwg_sample_4190/2022-10/2022-10-01/2022-10-01-1043498.png,Shopify,,0,tagBox0,0,www.ogsoft.cz
apwg_sample_4190/2022-05/2022-05-29/2022-05-29-125558.png,Shopify,,0,tagBox0,0,sylabs-dz.com
apwg_sample_4190/2022-06/2022-06-10/2022-06-10-305599.png,Shopify,,0,tagBox0,0,ggojrhebdh3re7dyhd.azureedge.net
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-329353.png,DHL,DHL Airways,1,tagBox1,0.93972635,siuosiooziozlz-gikodit257911665.codeanyapp.com
apwg_sample_4190/2022-05/2022-05-14/2022-05-14-112829.png,Facebook,,0,tagBox1,0.6676383,item-pubg-collect187.duckdns.org
apwg_sample_4190/2022-04/2022-04-30/2022-04-30-447844.png,Sumitomo Mitsui Banking Corporation,,0,tagBox1,0.6643795,www.smnbcfnc.top
apwg_sample_4190/2022-05/2022-05-20/2022-05-20-78529.png,Microsoft,Microsoft,1,tagBox1,0.9108771,storageapi.fleek.co
apwg_sample_4190/2022-06/2022-06-29/2022-06-29-435352.png,Instagram,Instagram,1,tagBox1,0.92231554,copysystemguard.com
apwg_sample_4190/2022-07/2022-07-02/2022-07-02-119969.png,Microsoft,Microsoft,1,tagBox1,0.9057343,cofs456worg.ru
apwg_sample_4190/2022-04/2022-04-12/2022-04-12-156273.png,Wildberries,,0,tagBox1,0.7794175,zzzar47.cn
apwg_sample_4190/2022-04/2022-04-12/2022-04-12-157534.png,Deutsche Post,,0,tagBox0,0,faro.caryse.com
apwg_sample_4190/2022-09/2022-09-06/2022-09-06-219089.png,Wells Fargo Bank,,0,tagBox1,0.6600592,pinu4564ps4t.ru
apwg_sample_4190/2022-07/2022-07-11/2022-07-11-111368.png,Instagram,Instagram,1,tagBox1,0.98183346,instafollowersincrease12.000webhostapp.com
apwg_sample_4190/2022-04/2022-04-08/2022-04-08-174651.png,Chase Bank,,0,tagBox1,0.77484035,cosmetologiadobem.com.br
apwg_sample_4190/2022-04/2022-04-08/2022-04-08-172935.png,Singapore Airlines,,0,tagBox0,0,niby8.tw
apwg_sample_4190/2022-04/2022-04-04/2022-04-04-185263.png,GoDaddy,,0,tagBox1,0.89904773,www.secure-4u.com
apwg_sample_4190/2022-04/2022-04-04/2022-04-04-183658.png,GoDaddy,,0,tagBox1,0.89904773,www.secure-4u.com
apwg_sample_4190/2022-12/2022-12-10/2022-12-10-359735.png,United States Postal Service,,0,tagBox0,0,usps2fa.com
apwg_sample_4190/2022-05/2022-05-11/2022-05-11-182109.png,Instagram,Instagram,1,tagBox1,0.8943776,image-apl.firebaseapp.com
apwg_sample_4190/2022-06/2022-06-03/2022-06-03-455826.png,WalletConnect,,0,tagBox1,0.7520865,dappfixed.com
apwg_sample_4190/2022-04/2022-04-03/2022-04-03-187065.png,Messenger,,0,tagBox0,0,messenger-amira.blogspot.li
apwg_sample_4190/2022-09/2022-09-01/2022-09-01-202661.png,Facebook,Facebook,1,tagBox1,0.92666215,cutt.ly
apwg_sample_4190/2022-04/2022-04-19/2022-04-19-219028.png,Facebook,,0,tagBox1,0.7584812,spyronoobie.blogspot.nl
apwg_sample_4190/2022-06/2022-06-10/2022-06-10-307585.png,Facebook,Facebook,1,tagBox1,0.9571259,www.biographies.link
apwg_sample_4190/2022-04/2022-04-19/2022-04-19-203357.png,Facebook,,0,tagBox0,0,asdfsaef43.blogspot.com.by
apwg_sample_4190/2022-05/2022-05-25/2022-05-25-114975.png,Facebook,Facebook,1,tagBox1,0.9331749,100000000015564867163564823-gq.tk
apwg_sample_4190/2022-04/2022-04-26/2022-04-26-249792.png,Santander Bank,Grupo Santander,1,tagBox1,0.92953575,www.satander3notice.diskstation.eu
apwg_sample_4190/2022-05/2022-05-27/2022-05-27-208983.png,Facebook,Facebook,1,tagBox1,0.9331749,100000000087146589746541345-gq.tk
apwg_sample_4190/2022-04/2022-04-22/2022-04-22-582393.png,Microsoft,Microsoft,1,tagBox1,0.85016906,opinionbfgg42.azurewebsites.net
apwg_sample_4190/2022-05/2022-05-08/2022-05-08-26699.png,Facebook,Facebook,1,tagBox1,0.93049645,1000000000985416511041547622-gq.tk
apwg_sample_4190/2022-04/2022-04-09/2022-04-09-241895.png,Singapore Airlines,,0,tagBox0,0,niby8.tw
apwg_sample_4190/2022-05/2022-05-14/2022-05-14-113115.png,Amazon,Amazon,1,tagBox1,0.948357,qrco.de
apwg_sample_4190/2022-04/2022-04-26/2022-04-26-283286.png,Nedbank,NedBank Limited,1,tagBox1,0.8982637,saklagroup.com
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-311147.png,Microsoft Bing,,0,tagBox1,0.7082509,sinerginews.co.id
apwg_sample_4190/2022-08/2022-08-18/2022-08-18-388816.png,Standard Bank,,0,tagBox0,0,madusppm.com
apwg_sample_4190/2022-04/2022-04-26/2022-04-26-280240.png,Microsoft Bing,Facebook,1,tagBox1,0.8604437,consor-portal.com
apwg_sample_4190/2022-08/2022-08-25/2022-08-25-285732.png,Chase Bank,Chase Personal Banking,1,tagBox1,0.8884892,chicken.uptoo.fun
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-325730.png,Facebook,,0,tagBox1,0.79690224,coverdaadrianadefacebook.blogspot.com
apwg_sample_4190/2022-07/2022-07-21/2022-07-21-23248.png,Facebook,Facebook,1,tagBox1,0.94156194,pixel.show.co
apwg_sample_4190/2022-12/2022-12-05/2022-12-05-151872.png,WalletConnect,,0,tagBox1,0.7520865,diniance.art
apwg_sample_4190/2022-07/2022-07-08/2022-07-08-121144.png,Facebook,Facebook,1,tagBox1,0.90835786,confirmmetapage-5654532.asia
apwg_sample_4190/2022-07/2022-07-09/2022-07-09-2480.png,Navy Federal Credit Union,Navy Federal Credit Union,1,tagBox1,0.9524028,prong-brash-boa.glitch.me
apwg_sample_4190/2023-02/2023-02-22/2023-02-22-3385.png,Yahoo,Yahoo!,1,tagBox1,0.9373561,www.ictech.it
apwg_sample_4190/2022-04/2022-04-26/2022-04-26-269589.png,Microsoft,Microsoft,1,tagBox1,0.920542,sunoffice3-87706.web.app
apwg_sample_4190/2022-05/2022-05-06/2022-05-06-205428.png,Facebook,,0,tagBox0,0,r2lnemx.com
apwg_sample_4190/2022-04/2022-04-14/2022-04-14-349391.png,Instagram,Instagram,1,tagBox1,0.9544068,l24.im
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-304052.png,Microsoft Bing,,0,tagBox1,0.7576275,www.crazyweb.my
apwg_sample_4190/2022-08/2022-08-20/2022-08-20-82338.png,Ozon,,0,tagBox1,0.71520346,woodrectmarfetin.ml
apwg_sample_4190/2023-01/2023-01-26/2023-01-26-2022.png,Naver Corporation,,0,tagBox0,0,jzcjx.oneandgrouponelinkinc.work.gd
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-324824.png,Microsoft Bing,,0,tagBox1,0.79221034,www.crazyweb.my
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-317073.png,Microsoft Bing,,0,tagBox1,0.7576275,www.crazyweb.my
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-312932.png,Microsoft Bing,,0,tagBox1,0.7576275,www.crazyweb.my
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-311385.png,Microsoft Bing,,0,tagBox1,0.7576275,www.crazyweb.my
apwg_sample_4190/2022-11/2022-11-05/2022-11-05-70636.png,State Bank of India,,0,tagBox0,0,sawdffco.wwwaz1-ss105.a2hosted.com
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-312863.png,Microsoft Bing,,0,tagBox1,0.7576275,www.crazyweb.my
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-315206.png,Microsoft Bing,,0,tagBox1,0.7576275,www.crazyweb.my
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-327102.png,Microsoft Bing,,0,tagBox1,0.7576275,www.intesasanpaolo.persone-e-famiglie.on-lt.net
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-317331.png,Microsoft Bing,,0,tagBox1,0.7576275,www.crazyweb.my
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-323678.png,Microsoft Bing,,0,tagBox1,0.7576275,www.crazyweb.my
apwg_sample_4190/2023-01/2023-01-09/2023-01-09-135027.png,OpenSea,,0,tagBox1,0.73955214,www.opensea.betaearn.com.ng
apwg_sample_4190/2022-09/2022-09-27/2022-09-27-231686.png,DHL,DHL Airways,1,tagBox1,0.9593426,delivery.attempt.failure.feedmybot.net
apwg_sample_4190/2022-08/2022-08-16/2022-08-16-397043.png,PayPal,PayPal,1,tagBox1,0.8376425,info.oik.appex-supplies.com
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-328950.png,Wildberries,,0,tagBox1,0.7794175,ywk1sse.cn
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-331414.png,Walmart,,0,tagBox0,0,ywk1sse.cn
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-328427.png,Walmart,,0,tagBox0,0,ywk1sse.cn
apwg_sample_4190/2022-07/2022-07-03/2022-07-03-124295.png,Facebook,Facebook,1,tagBox1,0.9468359,show.co
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-327965.png,Microsoft,,0,tagBox0,0,www.eservicebits.com
apwg_sample_4190/2022-08/2022-08-01/2022-08-01-412900.png,Facebook,,0,tagBox0,0,freeuse2022.blogspot.com.ng
apwg_sample_4190/2022-07/2022-07-21/2022-07-21-23226.png,Facebook,,0,tagBox0,0,instagramvideospot.blogspot.ae
apwg_sample_4190/2022-10/2022-10-05/2022-10-05-953805.png,Tesla,,0,tagBox0,0,teslayoutube.org
apwg_sample_4190/2022-04/2022-04-21/2022-04-21-381535.png,Instagram,,0,tagBox1,0.72095543,copyrightobservationcenter.com
apwg_sample_4190/2023-01/2023-01-20/2023-01-20-156990.png,Instagram,Instagram,1,tagBox1,0.9336881,mail.share.infopicture-instagram.com
apwg_sample_4190/2022-06/2022-06-11/2022-06-11-211656.png,Facebook,,0,tagBox1,0.7464155,brebrebreebrez.000webhostapp.com
apwg_sample_4190/2022-05/2022-05-28/2022-05-28-6394.png,Microsoft,,0,tagBox0,0,outlook-office365-login.myportfolio.com
apwg_sample_4190/2022-06/2022-06-15/2022-06-15-294378.png,Microsoft,Microsoft,1,tagBox1,0.9342785,bafybeicjf3lqjgajmg32jqrdtdxxjqh6takfn3lrjsuo3mfcpxuqkv6azm.ipfs.dweb.link
apwg_sample_4190/2022-04/2022-04-11/2022-04-11-377884.png,Wildberries,,0,tagBox1,0.7794175,pqcxsp.tw
apwg_sample_4190/2022-08/2022-08-15/2022-08-15-698.png,Facebook,Facebook,1,tagBox1,0.87873673,1900121040.000webhostapp.com
apwg_sample_4190/2022-10/2022-10-10/2022-10-10-766559.png,Deutsche Post,,0,tagBox0,0,gruilasropanale503-bd529e.ingress-florina.ewp.live
apwg_sample_4190/2022-09/2022-09-19/2022-09-19-99580.png,Instagram,Instagram,1,tagBox1,0.86808735,getf-ollowers-certified.000webhostapp.com
apwg_sample_4190/2022-09/2022-09-24/2022-09-24-179332.png,Instagram,Instagram,1,tagBox1,0.9539572,amarsharma111.github.io
apwg_sample_4190/2023-03/2023-03-10/2023-03-10-32055.png,Facebook,Facebook,1,tagBox1,0.8507494,wwwvideosexypornogratuit.blogspot.bg
apwg_sample_4190/2022-04/2022-04-21/2022-04-21-384000.png,Capital One,Capital One Financial Corporation,1,tagBox1,0.96519107,20.203.236.208
apwg_sample_4190/2022-11/2022-11-08/2022-11-08-236713.png,Netflix,,0,tagBox1,0.64711,sets4search.com
apwg_sample_4190/2022-07/2022-07-22/2022-07-22-87897.png,Facebook,,0,tagBox1,0.8118105,bernd-bohnet.de
apwg_sample_4190/2022-04/2022-04-22/2022-04-22-581469.png,Roundcube,,0,tagBox0,0,empty-field-8641.on.fleek.co
apwg_sample_4190/2022-04/2022-04-23/2022-04-23-386147.png,WalletConnect,,0,tagBox0,0,link-walletconnect.com
apwg_sample_4190/2023-01/2023-01-06/2023-01-06-22319.png,Intuit,,0,tagBox1,0.5391971,main.d3aujg1u31uiyu.amplifyapp.com
apwg_sample_4190/2022-09/2022-09-09/2022-09-09-125664.png,Mail Center,French Health Insurance,1,tagBox1,0.83837664,www.keyhdg.top
apwg_sample_4190/2022-09/2022-09-26/2022-09-26-108251.png,AT&T,,0,tagBox1,0.7908418,att-103193.square.site
apwg_sample_4190/2022-08/2022-08-28/2022-08-28-48418.png,Facebook,Facebook,1,tagBox1,0.8311932,verifiikasi-akun-anda777.weebly.com
apwg_sample_4190/2022-05/2022-05-03/2022-05-03-15178.png,Facebook,,0,tagBox0,0,bizigratuitgroupewhatsapp0178.blogspot.ca
apwg_sample_4190/2023-01/2023-01-05/2023-01-05-112969.png,Facebook,Facebook,1,tagBox1,0.8587234,verifikasiaccountanda357.weebly.com
apwg_sample_4190/2022-07/2022-07-06/2022-07-06-22071.png,Netflix,Netflix,1,tagBox1,0.87537026,blairbot.com
apwg_sample_4190/2022-04/2022-04-27/2022-04-27-471264.png,Walmart,,0,tagBox0,0,o9zpknv.cn
apwg_sample_4190/2022-06/2022-06-23/2022-06-23-28453.png,Instagram,Instagram,1,tagBox1,0.9226135,www.livescheckmeta.cf
apwg_sample_4190/2023-01/2023-01-22/2023-01-22-28342.png,DHL,DHL Airways,1,tagBox1,0.919119,moncar.com.mx
apwg_sample_4190/2022-04/2022-04-15/2022-04-15-508833.png,Wildberries,,0,tagBox1,0.7794175,zy6m6wy.cn
apwg_sample_4190/2022-09/2022-09-15/2022-09-15-61862.png,Facebook,Facebook,1,tagBox1,0.8563772,facebook.clouduz.ru
apwg_sample_4190/2022-12/2022-12-11/2022-12-11-97042.png,Global Sources,,0,tagBox1,0.77308404,pelouses-vertes.dixitest.com
apwg_sample_4190/2022-04/2022-04-13/2022-04-13-579383.png,Wildberries,,0,tagBox1,0.7794175,hmtt0io.cn
apwg_sample_4190/2022-10/2022-10-02/2022-10-02-1226772.png,DHL,DHL Airways,1,tagBox1,0.95096177,gennou.com
apwg_sample_4190/2022-08/2022-08-28/2022-08-28-47830.png,Naver Corporation,Naver,1,tagBox1,0.9124368,jolly-tartufo-6a95a0.netlify.app
apwg_sample_4190/2022-08/2022-08-09/2022-08-09-35948.png,Naver Corporation,Naver,1,tagBox1,0.856516,kukmingaseol.com
apwg_sample_4190/2022-06/2022-06-07/2022-06-07-553499.png,Facebook,,0,tagBox1,0.6498114,starcaptain.000webhostapp.com
apwg_sample_4190/2022-05/2022-05-27/2022-05-27-209150.png,Namecheap,,0,tagBox1,0.7107749,www.eticaretkurulum.com
apwg_sample_4190/2022-05/2022-05-28/2022-05-28-6839.png,DHL,DHL Airways,1,tagBox1,0.94007623,7ngjl-yaaaa-aaaad-qb6ua-cai.ic.fleek.co
apwg_sample_4190/2022-08/2022-08-06/2022-08-06-462916.png,Apple,,0,tagBox1,0.47609317,www.itunesappleitalia.com
apwg_sample_4190/2022-05/2022-05-31/2022-05-31-106811.png,Standard Bank,,0,tagBox0,0,blogs.laborvale.com
apwg_sample_4190/2022-05/2022-05-01/2022-05-01-62219.png,Facebook,Facebook,1,tagBox1,0.8551297,aperzaerbnsza.cf
apwg_sample_4190/2022-07/2022-07-12/2022-07-12-12464.png,Facebook,,0,tagBox0,0,link-appeal-46239.herokuapp.com
apwg_sample_4190/2022-05/2022-05-30/2022-05-30-212043.png,Instagram,,0,tagBox1,0.7087954,informationshlp.co.uk
apwg_sample_4190/2022-05/2022-05-28/2022-05-28-6596.png,Namecheap,,0,tagBox1,0.7187152,sh017.hostgator.tempwebhost.net
apwg_sample_4190/2022-06/2022-06-02/2022-06-02-500807.png,Mercado Pago,,0,tagBox1,0.7750767,mercadopajudaa.com
apwg_sample_4190/2022-05/2022-05-03/2022-05-03-16011.png,Wildberries,,0,tagBox1,0.7794175,ltz80wb.cn
apwg_sample_4190/2022-05/2022-05-03/2022-05-03-11429.png,Microsoft Bing,,0,tagBox1,0.5347307,www.intesasanpaolo.persone-e-famiglie.on-lt.net
apwg_sample_4190/2022-05/2022-05-03/2022-05-03-8508.png,International Card Services,International Card Services B.V,1,tagBox1,0.88349354,www.smoglog.com
apwg_sample_4190/2022-05/2022-05-04/2022-05-04-36077.png,International Card Services,International Card Services B.V,1,tagBox1,0.88349354,www.smoglog.com
apwg_sample_4190/2022-05/2022-05-03/2022-05-03-10706.png,Microsoft Bing,,0,tagBox1,0.5347307,www.intesasanpaolo.persone-e-famiglie.on-lt.net
apwg_sample_4190/2022-05/2022-05-04/2022-05-04-34396.png,International Card Services,International Card Services B.V,1,tagBox1,0.87270266,ezfastprinting.com
apwg_sample_4190/2022-08/2022-08-18/2022-08-18-386596.png,Standard Bank,,0,tagBox0,0,cienciainformativa.com.br
apwg_sample_4190/2022-06/2022-06-18/2022-06-18-481714.png,Facebook,Facebook,1,tagBox1,0.92114127,facebook-video-reportes-01.systeme.io
apwg_sample_4190/2022-08/2022-08-11/2022-08-11-370828.png,Netflix,,0,tagBox1,0.5246748,surveway.com
apwg_sample_4190/2022-05/2022-05-08/2022-05-08-31102.png,Facebook,Facebook,1,tagBox1,0.9483577,cutt.ly
apwg_sample_4190/2022-05/2022-05-08/2022-05-08-24336.png,Facebook,Facebook,1,tagBox1,0.98213196,onlineupdatesvid.blogspot.lt
apwg_sample_4190/2022-05/2022-05-08/2022-05-08-27953.png,Namecheap,,0,tagBox1,0.7107749,www.eticaretkurulum.com
apwg_sample_4190/2022-05/2022-05-09/2022-05-09-98045.png,Facebook,,0,tagBox0,0,videonetfacebookemm.blogspot.ae
apwg_sample_4190/2022-05/2022-05-08/2022-05-08-19196.png,Facebook,Facebook,1,tagBox1,0.9831649,newvideoupdatess.blogspot.de
apwg_sample_4190/2022-05/2022-05-31/2022-05-31-107468.png,Facebook,,0,tagBox0,0,ffffrrrrcccc.blogspot.ba
apwg_sample_4190/2022-05/2022-05-08/2022-05-08-21352.png,Facebook,,0,tagBox0,0,videonetfacebookaa.blogspot.al
apwg_sample_4190/2022-05/2022-05-08/2022-05-08-19394.png,ASB Bank,ASB Bank Limited,1,tagBox1,0.9447701,verify-asb.co.nz
apwg_sample_4190/2022-05/2022-05-21/2022-05-21-85265.png,Facebook,,0,tagBox1,0.5358138,luckyspinm.000webhostapp.com
apwg_sample_4190/2022-05/2022-05-05/2022-05-05-46964.png,ING Group,,0,tagBox1,0.75411797,sau-094e3-or.servercontrol.com.au
apwg_sample_4190/2022-12/2022-12-01/2022-12-01-138399.png,Mail Center,infinisource,1,tagBox1,0.85712373,ipfs.io
apwg_sample_4190/2022-05/2022-05-05/2022-05-05-47537.png,ING Group,ING,1,tagBox1,0.9505069,sau-094e3-or.servercontrol.com.au
apwg_sample_4190/2022-05/2022-05-12/2022-05-12-139253.png,Chase Bank,,0,tagBox0,0,450mm.com
apwg_sample_4190/2023-04/2023-04-17/2023-04-17-16284.png,reCAPTCHA,sharp,1,tagBox1,0.85003567,g3o5njas.dreamwp.com
apwg_sample_4190/2022-06/2022-06-07/2022-06-07-552610.png,Facebook,,0,tagBox1,0.5318602,bgmihac.000webhostapp.com
apwg_sample_4190/2022-07/2022-07-16/2022-07-16-66080.png,Facebook,,0,tagBox0,0,flasempormexs.com
apwg_sample_4190/2022-05/2022-05-04/2022-05-04-42132.png,Interac,,0,tagBox0,0,185.186.245.22
apwg_sample_4190/2022-05/2022-05-04/2022-05-04-38723.png,WalletConnect,,0,tagBox0,0,chain-runners.xyz
apwg_sample_4190/2022-05/2022-05-04/2022-05-04-35849.png,Trust Wallet,,0,tagBox1,0.72871524,polygonn-technology.ga
apwg_sample_4190/2022-05/2022-05-15/2022-05-15-219394.png,Instagram,Instagram,1,tagBox1,0.9732435,emredeneme2.ml
apwg_sample_4190/2022-07/2022-07-13/2022-07-13-892.png,Namecheap,,0,tagBox1,0.7106192,ww9.virginuk-updatebillinginfo.com
apwg_sample_4190/2022-09/2022-09-03/2022-09-03-151211.png,Facebook,,0,tagBox1,0.74024034,livebritanpagangguanm.blogspot.com
apwg_sample_4190/2022-09/2022-09-26/2022-09-26-103081.png,M&T Bank Corporation,M & T Bank Coporation,1,tagBox1,0.97250456,vfitsport.com
apwg_sample_4190/2022-05/2022-05-22/2022-05-22-49189.png,Facebook,,0,tagBox0,0,bd-game-top-up-bazar-bd.blogspot.co.uk
apwg_sample_4190/2022-05/2022-05-25/2022-05-25-114402.png,Wayfair,TalkTalk Communications,1,tagBox1,0.8636768,nicecedar.com
apwg_sample_4190/2023-03/2023-03-09/2023-03-09-5170.png,Facebook,Facebook,1,tagBox1,0.94249743,pelofinoeselmasvago.blogspot.al
apwg_sample_4190/2023-07/2023-07-27/2023-07-27-34901.png,Apple,Apple,1,tagBox1,0.88008416,appsyl.viixeec.cn
apwg_sample_4190/2022-06/2022-06-08/2022-06-08-664692.png,Facebook,Facebook,1,tagBox1,0.9114568,callearty.000webhostapp.com
apwg_sample_4190/2022-05/2022-05-19/2022-05-19-59370.png,Facebook,,0,tagBox0,0,pubgnewevents.cf
apwg_sample_4190/2022-05/2022-05-31/2022-05-31-104554.png,Namecheap,,0,tagBox1,0.7107749,www.eticaretkurulum.com
apwg_sample_4190/2022-05/2022-05-13/2022-05-13-51456.png,Facebook,,0,tagBox0,0,httpppgroupe.blogspot.com.co
apwg_sample_4190/2022-05/2022-05-13/2022-05-13-51410.png,Facebook,,0,tagBox0,0,5ghgj6jk7.blogspot.com
apwg_sample_4190/2022-06/2022-06-15/2022-06-15-292857.png,Chase Bank,,0,tagBox0,0,peak-health.com.au
apwg_sample_4190/2022-05/2022-05-21/2022-05-21-85826.png,AT&T,AT&T,1,tagBox1,0.9624033,erfghj-103368.square.site
apwg_sample_4190/2022-05/2022-05-19/2022-05-19-58980.png,Facebook,,0,tagBox1,0.7025571,account-protecter-8.blogspot.co.ke
apwg_sample_4190/2022-05/2022-05-19/2022-05-19-57647.png,Facebook,,0,tagBox0,0,whaysappgrouprencontre.blogspot.sk
apwg_sample_4190/2022-06/2022-06-28/2022-06-28-514123.png,Wells Fargo Bank,,0,tagBox1,0.77968353,juradolawfirm.com
apwg_sample_4190/2022-06/2022-06-09/2022-06-09-571303.png,AT&T,AT&T,1,tagBox1,0.96128404,367373yournewvwesionupdatelineye6677hatt.weebly.com
apwg_sample_4190/2022-05/2022-05-19/2022-05-19-57455.png,Wayfair,,0,tagBox0,0,www.discountstore9.xyz
apwg_sample_4190/2022-05/2022-05-19/2022-05-19-57178.png,Apple,Apple,1,tagBox1,0.8473828,rfsupplies.com
apwg_sample_4190/2022-07/2022-07-15/2022-07-15-3961.png,Internal Revenue Service,IRS,1,tagBox1,0.93685734,irs-claimtaxrelief-usmanage.com
apwg_sample_4190/2022-05/2022-05-23/2022-05-23-66197.png,AT&T,AT&T,1,tagBox1,0.92627484,welcometonewatt.weebly.com
apwg_sample_4190/2022-06/2022-06-29/2022-06-29-430836.png,Internal Revenue Service,IRS,1,tagBox1,0.93685734,irsinfoo.com
apwg_sample_4190/2022-06/2022-06-05/2022-06-05-663010.png,Facebook,Facebook,1,tagBox1,0.95816886,matchmasterofficiallijkk.blogspot.ie
apwg_sample_4190/2022-06/2022-06-18/2022-06-18-481649.png,DHL,,0,tagBox0,0,noorgate.com
apwg_sample_4190/2022-05/2022-05-31/2022-05-31-107168.png,Instagram,Instagram,1,tagBox1,0.91023505,xn--nstagramsecurity-qrb.com
apwg_sample_4190/2022-09/2022-09-29/2022-09-29-199344.png,Shopee,,0,tagBox1,0.78591526,vnshop752.com
apwg_sample_4190/2022-08/2022-08-10/2022-08-10-405663.png,Huntington Bank,Huntington Bank,1,tagBox1,0.88404167,customer-huntington.azurewebsites.net
apwg_sample_4190/2022-06/2022-06-19/2022-06-19-499658.png,DHL,,0,tagBox0,0,noorgate.com
apwg_sample_4190/2022-06/2022-06-19/2022-06-19-497985.png,Instagram,,0,tagBox1,0.7838601,formsecurityformactivemeta.ml
apwg_sample_4190/2022-05/2022-05-10/2022-05-10-76191.png,Facebook,,0,tagBox0,0,garenafreefire26.blogspot.hu
apwg_sample_4190/2022-05/2022-05-10/2022-05-10-72227.png,Facebook,,0,tagBox0,0,garena-freefire-22.blogspot.com
apwg_sample_4190/2022-05/2022-05-10/2022-05-10-73556.png,Facebook,,0,tagBox0,0,freefire-garena-1.blogspot.lu
apwg_sample_4190/2022-08/2022-08-20/2022-08-20-100428.png,Microsoft,Microsoft,1,tagBox1,0.88428307,rto3.bitbucket.io
apwg_sample_4190/2022-05/2022-05-20/2022-05-20-80144.png,Facebook,,0,tagBox1,0.7527859,matchmastersfreecoinsijk.blogspot.hr
apwg_sample_4190/2022-06/2022-06-26/2022-06-26-266479.png,Instagram,Instagram,1,tagBox1,0.9090159,stupefied-hertz.51-13-65-170.plesk.page
apwg_sample_4190/2022-05/2022-05-26/2022-05-26-88199.png,Adobe,Adobe,1,tagBox1,0.86495125,desnv.com
apwg_sample_4190/2022-06/2022-06-15/2022-06-15-293539.png,Netflix,Netflix,1,tagBox1,0.85646176,114.141.253.232
apwg_sample_4190/2022-07/2022-07-27/2022-07-27-103694.png,Facebook,Facebook,1,tagBox1,0.9083043,facebook-simpleaccess-com.webnode.page
apwg_sample_4190/2022-08/2022-08-04/2022-08-04-382947.png,DHL,DHL Airways,1,tagBox1,0.9651976,peaktitlepro.com
apwg_sample_4190/2022-08/2022-08-31/2022-08-31-455975.png,Yahoo,Yahoo!,1,tagBox1,0.93964183,tuasesorcontablehg.com
