scr_path,domain,true_brand,pred_brand,phish,siamese_conf,url,tagBox,tagCRPHTML,tagCRPscreenshot,tagBrand
apwg_sample_4190/2022-04/2022-04-14/2022-04-14-341507.png,wehogaypride.com,Sparkasse,Sparkasse Bank,1,0.96756315,/home/fujiao/check/PhishingEval/data/phishing4190/wehogaypride.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-08/2022-08-08-478059.png,tinyurl.com,Meta,,0,0.6898113,/home/fujiao/check/PhishingEval/data/phishing4190/tinyurl.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-10/2022-10-06/2022-10-06-1222009.png,dev-ig-show.pantheonsite.io,Instagram,Instagram,1,0.9617815,/home/fujiao/check/PhishingEval/data/phishing4190/dev-ig-show.pantheonsite.io,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-19/2022-08-19-122513.png,jinglegems.com,Wells Fargo Bank,Wells Fargo & Company,1,0.9437747,/home/fujiao/check/PhishingEval/data/phishing4190/jinglegems.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-18/2022-04-18-396218.png,wetechs.ca,Wells Fargo Bank,Wells Fargo & Company,1,0.9437747,/home/fujiao/check/PhishingEval/data/phishing4190/wetechs.ca,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-329484.png,instagram-com-p.proxy.webtoppings.bar,Instagram,Instagram,1,0.92288744,/home/fujiao/check/PhishingEval/data/phishing4190/instagram-com-p.proxy.webtoppings.bar,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-17/2022-04-17-39537.png,clsnkc4.cn,Wildberries,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/clsnkc4.cn,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-17/2022-04-17-8929.png,s3.us-east-1.wasabisys.com,Microsoft,Microsoft,1,0.923524,/home/fujiao/check/PhishingEval/data/phishing4190/s3.us-east-1.wasabisys.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-07/2022-07-21/2022-07-21-23488.png,mail.happyfamilysupport.com,Alaska USA Federal Credit Union,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/mail.happyfamilysupport.com,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-16/2022-04-16-104680.png,svims.com,Apple,Apple,1,0.9246174,/home/fujiao/check/PhishingEval/data/phishing4190/svims.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-05/2022-05-03/2022-05-03-9560.png,arisresidences.live,Microsoft,Microsoft,1,0.94654363,/home/fujiao/check/PhishingEval/data/phishing4190/arisresidences.live,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-20/2022-08-20-98818.png,faceboookcuentanuevaprivada.filesusr.com,Facebook,Facebook,1,0.9577414,/home/fujiao/check/PhishingEval/data/phishing4190/faceboookcuentanuevaprivada.filesusr.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-16/2022-04-16-133040.png,appeal-for-contact-form.ml,Instagram,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/appeal-for-contact-form.ml,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2023-02/2023-02-08/2023-02-08-14629.png,qrwc.com.au,State Bank of India,,0,0.619111,/home/fujiao/check/PhishingEval/data/phishing4190/qrwc.com.au,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-10/2022-10-10/2022-10-10-797283.png,autts.com,Instagram,Instagram,1,0.9323164,/home/fujiao/check/PhishingEval/data/phishing4190/autts.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-21/2022-08-21-185349.png,regulation-100020003567867447877827.tk,Facebook,Facebook,1,0.85817325,/home/fujiao/check/PhishingEval/data/phishing4190/regulation-100020003567867447877827.tk,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-16/2022-04-16-129964.png,wetechs.ca,Wells Fargo Bank,Wells Fargo & Company,1,0.9437747,/home/fujiao/check/PhishingEval/data/phishing4190/wetechs.ca,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-23/2022-04-23-385842.png,xsdlxs34wnet.ru,Huntington Bank,Huntington Bank,1,0.9481623,/home/fujiao/check/PhishingEval/data/phishing4190/xsdlxs34wnet.ru,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-19/2022-04-19-236469.png,falling-moon-f74f.jigar220008290.workers.dev,Microsoft,Microsoft,1,0.9356586,/home/fujiao/check/PhishingEval/data/phishing4190/falling-moon-f74f.jigar220008290.workers.dev,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-05/2022-05-29/2022-05-29-121951.png,israeltest.prescafecrew.com,Wells Fargo Bank,Wells Fargo & Company,1,0.9437747,/home/fujiao/check/PhishingEval/data/phishing4190/israeltest.prescafecrew.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-06/2022-06-20/2022-06-20-8453.png,babanaberya.000webhostapp.com,Instagram,Instagram,1,0.93356377,/home/fujiao/check/PhishingEval/data/phishing4190/babanaberya.000webhostapp.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2023-02/2023-02-26/2023-02-26-21052.png,tinyurl.com,Facebook,Facebook,1,0.9549546,/home/fujiao/check/PhishingEval/data/phishing4190/tinyurl.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-08/2022-04-08-175202.png,pqcxsp.tw,Wildberries,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/pqcxsp.tw,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-10/2022-04-10-80720.png,hmtt0io.cn,Wells Fargo Bank,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/hmtt0io.cn,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-05/2022-05-15/2022-05-15-219780.png,clocktin.com,Microsoft,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/clocktin.com,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-10/2022-04-10-81430.png,xialdeco.es,Volksbank Raiffeisenbanken,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/xialdeco.es,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-06/2022-06-02/2022-06-02-504021.png,www.vvisaosceoi.oqajupv.presse.ci,JCB Co Ltd,,0,0.75805473,/home/fujiao/check/PhishingEval/data/phishing4190/www.vvisaosceoi.oqajupv.presse.ci,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2023-05/2023-05-06/2023-05-06-7475.png,bolevideo512.es.tl,Facebook,Facebook,1,0.9474663,/home/fujiao/check/PhishingEval/data/phishing4190/bolevideo512.es.tl,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-10/2022-10-19/2022-10-19-102111.png,jivadesigns.com,Microsoft,Microsoft,1,0.95072097,/home/fujiao/check/PhishingEval/data/phishing4190/jivadesigns.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-06/2022-06-06/2022-06-06-595749.png,lvckydraws.com,Facebook,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/lvckydraws.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-06/2022-06-27/2022-06-27-367471.png,packgesupportramz.ml,Netflix,Netflix,1,0.88154066,/home/fujiao/check/PhishingEval/data/phishing4190/packgesupportramz.ml,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-323252.png,assistantformworkhelp.org,Instagram,Instagram,1,0.8911551,/home/fujiao/check/PhishingEval/data/phishing4190/assistantformworkhelp.org,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-20/2022-04-20-73434.png,hindustanpolyfab.co.in,DHL,,0,0.70852655,/home/fujiao/check/PhishingEval/data/phishing4190/hindustanpolyfab.co.in,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-05/2022-05-09/2022-05-09-98534.png,fxsinvestment.com,Yahoo,Yahoo!,1,0.9656235,/home/fujiao/check/PhishingEval/data/phishing4190/fxsinvestment.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-329206.png,x-suitmaterial.net,Facebook,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/x-suitmaterial.net,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-10/2022-10-15/2022-10-15-513484.png,issbb125.000webhostapp.com,State Bank of India,,0,0.7394596,/home/fujiao/check/PhishingEval/data/phishing4190/issbb125.000webhostapp.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-08/2022-08-11/2022-08-11-367965.png,younganddivine.co.uk,Microsoft,Microsoft,1,0.947873,/home/fujiao/check/PhishingEval/data/phishing4190/younganddivine.co.uk,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-11/2022-08-11-369937.png,greenscreenproductions.co.uk,Facebook,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/greenscreenproductions.co.uk,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-05/2022-05-15/2022-05-15-219907.png,webmail-109276.weeblysite.com,BT Group,BT Group plc,1,0.9492526,/home/fujiao/check/PhishingEval/data/phishing4190/webmail-109276.weeblysite.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-06/2022-06-15/2022-06-15-294343.png,ryanschumackd3dc.myportfolio.com,Microsoft,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/ryanschumackd3dc.myportfolio.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-04/2022-04-01/2022-04-01-76640.png,www.secure-4u.com,GoDaddy,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/www.secure-4u.com,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-08/2022-08-25/2022-08-25-258713.png,omaeoqwpeob429.ml,Microsoft,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/omaeoqwpeob429.ml,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-08/2022-08-22/2022-08-22-302032.png,miyanji.com,Microsoft,Microsoft,1,0.96740824,/home/fujiao/check/PhishingEval/data/phishing4190/miyanji.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-09/2022-09-15/2022-09-15-75221.png,luckyfinance.co.in,M&T Bank Corporation,M & T Bank Coporation,1,0.96392536,/home/fujiao/check/PhishingEval/data/phishing4190/luckyfinance.co.in,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2023-05/2023-05-30/2023-05-30-74797.png,sfdxzfcsdfzxcxz.blogspot.bg,Facebook,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/sfdxzfcsdfzxcxz.blogspot.bg,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2023-06/2023-06-19/2023-06-19-141402.png,sos-fakty24h.pl,Facebook,Facebook,1,0.9669128,/home/fujiao/check/PhishingEval/data/phishing4190/sos-fakty24h.pl,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-10/2022-08-10-405680.png,kmcthealthsciences.org,M&T Bank Corporation,M & T Bank Coporation,1,0.9580928,/home/fujiao/check/PhishingEval/data/phishing4190/kmcthealthsciences.org,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-10/2022-04-10-83475.png,niby8.tw,Singapore Airlines,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/niby8.tw,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2023-01/2023-01-08/2023-01-08-9842.png,mountainous.tech,Messenger,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/mountainous.tech,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-10/2022-10-02/2022-10-02-1222379.png,app-okon.z7dzfbmm4d-xoy4wn7gr4pw.p.temp-site.link,Facebook,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/app-okon.z7dzfbmm4d-xoy4wn7gr4pw.p.temp-site.link,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-06/2022-06-01/2022-06-01-284294.png,nationalcollegeofpharmacy.org,Standard Bank,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/nationalcollegeofpharmacy.org,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-09/2022-09-15/2022-09-15-66715.png,verifikasikeamanan-akunblokiridentiitas.weebly.com,Facebook,Facebook,1,0.96262735,/home/fujiao/check/PhishingEval/data/phishing4190/verifikasikeamanan-akunblokiridentiitas.weebly.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-18/2022-08-18-389957.png,sentulland.co.id,Microsoft,Microsoft,1,0.95073354,/home/fujiao/check/PhishingEval/data/phishing4190/sentulland.co.id,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-12/2022-04-12-161355.png,vakifbankdigital-v3-comtr.tk,VakıfBank,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/vakifbankdigital-v3-comtr.tk,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-28/2022-04-28-144209.png,contactserver-83739.tk,Instagram,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/contactserver-83739.tk,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-24/2022-04-24-87699.png,www.crazyweb.my,Microsoft Bing,,0,0.72409356,/home/fujiao/check/PhishingEval/data/phishing4190/www.crazyweb.my,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-04/2022-04-24/2022-04-24-91756.png,www.intesasanpaolo.persone-e-famiglie.on-lt.net,Microsoft Bing,,0,0.72409356,/home/fujiao/check/PhishingEval/data/phishing4190/www.intesasanpaolo.persone-e-famiglie.on-lt.net,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-320040.png,denemeitaly.tk,Instagram,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/denemeitaly.tk,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-23/2022-04-23-387198.png,www.crazyweb.my,Microsoft Bing,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/www.crazyweb.my,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-24/2022-04-24-88717.png,bancoestado-creditos-web.ml,Banco Estado,Banco del Estado de Chile,1,0.8314713,/home/fujiao/check/PhishingEval/data/phishing4190/bancoestado-creditos-web.ml,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-23/2022-04-23-385571.png,facebook948930.glitch.me,Facebook,Facebook,1,0.9683702,/home/fujiao/check/PhishingEval/data/phishing4190/facebook948930.glitch.me,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-07/2022-07-14/2022-07-14-110106.png,www2022.co.vu,Facebook,Facebook,1,0.88665324,/home/fujiao/check/PhishingEval/data/phishing4190/www2022.co.vu,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-11/2022-08-11-371026.png,trustwailet.cn,Trust Wallet,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/trustwailet.cn,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-06/2022-06-06/2022-06-06-595707.png,summer-frost-9891.on.fleek.co,Microsoft,Microsoft,1,0.923524,/home/fujiao/check/PhishingEval/data/phishing4190/summer-frost-9891.on.fleek.co,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-10/2022-10-01/2022-10-01-1043498.png,www.ogsoft.cz,Shopify,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/www.ogsoft.cz,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-05/2022-05-29/2022-05-29-125558.png,sylabs-dz.com,Shopify,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/sylabs-dz.com,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-06/2022-06-10/2022-06-10-305599.png,ggojrhebdh3re7dyhd.azureedge.net,Shopify,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/ggojrhebdh3re7dyhd.azureedge.net,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-329353.png,siuosiooziozlz-gikodit257911665.codeanyapp.com,DHL,DHL Airways,1,0.891508,/home/fujiao/check/PhishingEval/data/phishing4190/siuosiooziozlz-gikodit257911665.codeanyapp.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-05/2022-05-14/2022-05-14-112829.png,item-pubg-collect187.duckdns.org,Facebook,,0,0.62767494,/home/fujiao/check/PhishingEval/data/phishing4190/item-pubg-collect187.duckdns.org,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-04/2022-04-30/2022-04-30-447844.png,www.smnbcfnc.top,Sumitomo Mitsui Banking Corporation,,0,0.75080323,/home/fujiao/check/PhishingEval/data/phishing4190/www.smnbcfnc.top,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-05/2022-05-20/2022-05-20-78529.png,storageapi.fleek.co,Microsoft,Microsoft,1,0.94120926,/home/fujiao/check/PhishingEval/data/phishing4190/storageapi.fleek.co,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-06/2022-06-29/2022-06-29-435352.png,copysystemguard.com,Instagram,Instagram,1,0.9367131,/home/fujiao/check/PhishingEval/data/phishing4190/copysystemguard.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-07/2022-07-02/2022-07-02-119969.png,cofs456worg.ru,Microsoft,Microsoft,1,0.9532001,/home/fujiao/check/PhishingEval/data/phishing4190/cofs456worg.ru,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-12/2022-04-12-156273.png,zzzar47.cn,Wildberries,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/zzzar47.cn,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-12/2022-04-12-157534.png,faro.caryse.com,Deutsche Post,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/faro.caryse.com,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-09/2022-09-06/2022-09-06-219089.png,pinu4564ps4t.ru,Wells Fargo Bank,Wells Fargo & Company,1,0.93911165,/home/fujiao/check/PhishingEval/data/phishing4190/pinu4564ps4t.ru,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-07/2022-07-11/2022-07-11-111368.png,instafollowersincrease12.000webhostapp.com,Instagram,Instagram,1,0.9829979,/home/fujiao/check/PhishingEval/data/phishing4190/instafollowersincrease12.000webhostapp.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-08/2022-04-08-174651.png,cosmetologiadobem.com.br,Chase Bank,Chase Personal Banking,1,0.9298153,/home/fujiao/check/PhishingEval/data/phishing4190/cosmetologiadobem.com.br,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-08/2022-04-08-172935.png,niby8.tw,Singapore Airlines,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/niby8.tw,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-04/2022-04-04-185263.png,www.secure-4u.com,GoDaddy,,0,0.9478239,/home/fujiao/check/PhishingEval/data/phishing4190/www.secure-4u.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-04/2022-04-04/2022-04-04-183658.png,www.secure-4u.com,GoDaddy,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/www.secure-4u.com,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-12/2022-12-10/2022-12-10-359735.png,usps2fa.com,United States Postal Service,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/usps2fa.com,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-05/2022-05-11/2022-05-11-182109.png,image-apl.firebaseapp.com,Instagram,Instagram,1,0.9617815,/home/fujiao/check/PhishingEval/data/phishing4190/image-apl.firebaseapp.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-06/2022-06-03/2022-06-03-455826.png,dappfixed.com,WalletConnect,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/dappfixed.com,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-03/2022-04-03-187065.png,messenger-amira.blogspot.li,Messenger,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/messenger-amira.blogspot.li,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-09/2022-09-01/2022-09-01-202661.png,cutt.ly,Facebook,Facebook,1,0.9778978,/home/fujiao/check/PhishingEval/data/phishing4190/cutt.ly,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-19/2022-04-19-219028.png,spyronoobie.blogspot.nl,Facebook,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/spyronoobie.blogspot.nl,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-06/2022-06-10/2022-06-10-307585.png,www.biographies.link,Facebook,Facebook,1,0.9611391,/home/fujiao/check/PhishingEval/data/phishing4190/www.biographies.link,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-19/2022-04-19-203357.png,asdfsaef43.blogspot.com.by,Facebook,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/asdfsaef43.blogspot.com.by,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-05/2022-05-25/2022-05-25-114975.png,100000000015564867163564823-gq.tk,Facebook,Facebook,1,0.848938,/home/fujiao/check/PhishingEval/data/phishing4190/100000000015564867163564823-gq.tk,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-26/2022-04-26-249792.png,www.satander3notice.diskstation.eu,Santander Bank,Grupo Santander,1,0.9647324,/home/fujiao/check/PhishingEval/data/phishing4190/www.satander3notice.diskstation.eu,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-05/2022-05-27/2022-05-27-208983.png,100000000087146589746541345-gq.tk,Facebook,Facebook,1,0.86806434,/home/fujiao/check/PhishingEval/data/phishing4190/100000000087146589746541345-gq.tk,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-22/2022-04-22-582393.png,opinionbfgg42.azurewebsites.net,Microsoft,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/opinionbfgg42.azurewebsites.net,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-05/2022-05-08/2022-05-08-26699.png,1000000000985416511041547622-gq.tk,Facebook,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/1000000000985416511041547622-gq.tk,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-09/2022-04-09-241895.png,niby8.tw,Singapore Airlines,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/niby8.tw,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-05/2022-05-14/2022-05-14-113115.png,qrco.de,Amazon,Amazon,1,0.9839692,/home/fujiao/check/PhishingEval/data/phishing4190/qrco.de,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-26/2022-04-26-283286.png,saklagroup.com,Nedbank,,0,0.77289474,/home/fujiao/check/PhishingEval/data/phishing4190/saklagroup.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-311147.png,sinerginews.co.id,Microsoft Bing,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/sinerginews.co.id,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-08/2022-08-18/2022-08-18-388816.png,madusppm.com,Standard Bank,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/madusppm.com,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-26/2022-04-26-280240.png,consor-portal.com,Microsoft Bing,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/consor-portal.com,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-08/2022-08-25/2022-08-25-285732.png,chicken.uptoo.fun,Chase Bank,Chase Personal Banking,1,0.9636256,/home/fujiao/check/PhishingEval/data/phishing4190/chicken.uptoo.fun,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-325730.png,coverdaadrianadefacebook.blogspot.com,Facebook,,0,0.71044225,/home/fujiao/check/PhishingEval/data/phishing4190/coverdaadrianadefacebook.blogspot.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
