brand,scr_path,pred_brand,manipulation
Microsoft Bing,apwg451514/2023-02/2023-02-07/2023-02-07-72338.png,Office365,Outdated
AT&T,apwg451514/2023-02/2023-02-16/2023-02-16-84548.png,"Twitter, Inc",Replacement
Microsoft Bing,apwg451514/2023-02/2023-02-02/2023-02-02-93864.png,Office365,Outdated
AT&T,apwg451514/2023-02/2023-02-23/2023-02-23-100123.png,Cox Communications,0
Facebook,apwg451514/2023-02/2023-02-15/2023-02-15-102715.png,Banco de Chile,0
Facebook,apwg451514/2023-02/2023-02-15/2023-02-15-103079.png,Banco de Chile,0
Facebook,apwg451514/2023-02/2023-02-15/2023-02-15-103646.png,Banco de Chile,0
WhatsApp,apwg451514/2023-02/2023-02-06/2023-02-06-106022.png,WhatsApp,Popup
Facebook,apwg451514/2023-02/2023-02-06/2023-02-06-113625.png,Delta Air Lines,Popup
Microsoft Bing,apwg451514/2023-02/2023-02-01/2023-02-01-114905.png,Office365,Outdated
Microsoft Bing,apwg451514/2023-02/2023-02-01/2023-02-01-116200.png,Office365,Outdated
DHL,apwg451514/2023-02/2023-02-01/2023-02-01-124594.png,DHL,Deletion
Microsoft Bing,apwg451514/2023-02/2023-02-01/2023-02-01-131519.png,Office365,Outdated
Societe Generale Group,apwg451514/2023-02/2023-02-04/2023-02-04-149461.png,gov_uk,AddTextClose
Facebook,apwg451514/2023-03/2023-03-09/2023-03-09-2452.png,1&1 Ionos,Color
Facebook,apwg451514/2023-03/2023-03-14/2023-03-14-12891.png,Bet365,Combination
Facebook,apwg451514/2023-03/2023-03-03/2023-03-03-28572.png,Banco de Chile,0
Instagram,apwg451514/2023-03/2023-03-10/2023-03-10-29068.png,Instagram,Location
IONOS,apwg451514/2023-03/2023-03-06/2023-03-06-35708.png,Luno,Division
Facebook,apwg451514/2023-03/2023-03-06/2023-03-06-35826.png,Banco de Chile,0
eBay,apwg451514/2023-04/2023-04-16/2023-04-16-17453.png,Canadian Imperial Bank of Commerce,0
Facebook,apwg451514/2023-04/2023-04-16/2023-04-16-18247.png,MWeb,Case
Facebook,apwg451514/2023-04/2023-04-02/2023-04-02-21468.png,LinkedIn Corporation,Combination
Facebook,apwg451514/2023-04/2023-04-26/2023-04-26-38664.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-04/2023-04-26/2023-04-26-38749.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-04/2023-04-26/2023-04-26-38910.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-04/2023-04-26/2023-04-26-39397.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-04/2023-04-29/2023-04-29-70568.png,test_rite,Combination
Facebook,apwg451514/2023-04/2023-04-03/2023-04-03-78256.png,Delta Air Lines,Popup
PayPal,apwg451514/2023-04/2023-04-03/2023-04-03-81725.png,PayPal,0
Facebook,apwg451514/2023-04/2023-04-24/2023-04-24-82801.png,1&1 Ionos,Color
Facebook,apwg451514/2023-04/2023-04-24/2023-04-24-83302.png,hfe,Combination
Facebook,apwg451514/2023-04/2023-04-24/2023-04-24-83530.png,Square,0
WhatsApp,apwg451514/2023-04/2023-04-24/2023-04-24-83915.png,WhatsApp,Popup
Instagram,apwg451514/2023-05/2023-05-17/2023-05-17-111.png,Instagram,Background
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-21915.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-21940.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-22044.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-22688.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-22898.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-23564.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-23923.png,Facebook,Color
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-23968.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-23971.png,Facebook,Color
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-24271.png,Banco do Brasil S.A,AddText
Apple,apwg451514/2023-05/2023-05-23/2023-05-23-31036.png,DGI (French Tax Authority),0
Facebook,apwg451514/2023-05/2023-05-26/2023-05-26-39237.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-26/2023-05-26-42809.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-26/2023-05-26-43895.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-26/2023-05-26-45237.png,Government of Canada,AddText
Outlook,apwg451514/2023-05/2023-05-25/2023-05-25-48528.png,Outlook,0
Facebook,apwg451514/2023-05/2023-05-25/2023-05-25-50000.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-05/2023-05-03/2023-05-03-53453.png,MWeb,Case
Facebook,apwg451514/2023-05/2023-05-03/2023-05-03-54525.png,MWeb,Case
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-82637.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-82846.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-83172.png,Commonwealth Bank of Australia,AddText
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-83313.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-83544.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-84137.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-84458.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-85349.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-85822.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-85896.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-86132.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-21/2023-05-21-89568.png,Square,0
Facebook,apwg451514/2023-05/2023-05-24/2023-05-24-93673.png,Square,0
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-112242.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-112451.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-115196.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-115456.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-115842.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-115896.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-117175.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-118504.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-118526.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-118560.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-119287.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-119784.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-119847.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-119943.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-121178.png,Bankia,ScreenshotBackground
eBay,apwg451514/2023-05/2023-05-15/2023-05-15-124108.png,Canadian Imperial Bank of Commerce,0
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-128358.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-128425.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-128527.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-129182.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-129273.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-129350.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-130327.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-130447.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-130996.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-131099.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-131469.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-131875.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-132315.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-132345.png,Government of Canada,AddText
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-133616.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-133647.png,Banco do Brasil S.A,ScreenshotBackground
WhatsApp,apwg451514/2023-05/2023-05-10/2023-05-10-136459.png,WhatsApp,Popup
Facebook,apwg451514/2023-05/2023-05-14/2023-05-14-140804.png,hfe,Combination
Facebook,apwg451514/2023-06/2023-06-10/2023-06-10-7804.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-10/2023-06-10-8364.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-10/2023-06-10-10362.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-14897.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-15954.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-16033.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-16265.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-16474.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-16696.png,Bank Al Habib,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-16927.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-16944.png,postbank,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-17122.png,Bank Al Habib,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-17204.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-17283.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-17759.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-18008.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-18401.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-18449.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-18479.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-18856.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-19209.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-19286.png,Bank Al Habib,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-20378.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-20402.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-20444.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-21074.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-21729.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-21868.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-22039.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-22071.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-22578.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-22645.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-22808.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-22979.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-22992.png,postbank,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-23002.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-23496.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-23835.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-23981.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-24029.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-24421.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-25362.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-25527.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-25906.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-26040.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-26147.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-26188.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-26325.png,postbank,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-26632.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-26998.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-27268.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-27510.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-27544.png,Facebook,Color
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-27809.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-28297.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-28478.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-28571.png,postbank,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-28938.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-29038.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-29050.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-28/2023-06-28-31840.png,1&1 Ionos,Color
Facebook,apwg451514/2023-06/2023-06-28/2023-06-28-32868.png,1&1 Ionos,Color
Facebook,apwg451514/2023-06/2023-06-07/2023-06-07-35778.png,1&1 Ionos,Color
Facebook,apwg451514/2023-06/2023-06-07/2023-06-07-40919.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-07/2023-06-07-41122.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-27/2023-06-27-50370.png,Adobe,TextAsLogo
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-58541.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-58690.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-59591.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-59665.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-60299.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-61687.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-62973.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-63063.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-63471.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-63834.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-63948.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-64821.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-64865.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-64954.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-64981.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-65817.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-66178.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-66429.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-67636.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-68078.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-68542.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-24/2023-06-24-68897.png,postbank,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-24/2023-06-24-71598.png,Facebook,Combination
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-26/2023-06-26-73785.png,SMBC,0
Facebook,apwg451514/2023-06/2023-06-01/2023-06-01-76697.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-01/2023-06-01-78019.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-01/2023-06-01-80852.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-85135.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-86924.png,Societe Generale,0
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-89652.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-90029.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-90460.png,Societe Generale,0
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-90824.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-90924.png,Government of Canada,AddText
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-94652.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-94785.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-96994.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-98297.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-99347.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-100357.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-100739.png,SMBC,0
Facebook,apwg451514/2023-06/2023-06-23/2023-06-23-101169.png,Credit du Nord,AddText
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-101562.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-101911.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-102892.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-104559.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-105909.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-106219.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-106260.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-106889.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-107098.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-107280.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-108536.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-109211.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-109257.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-109414.png,SMBC,0
Facebook,apwg451514/2023-06/2023-06-23/2023-06-23-110289.png,Facebook,Combination
Facebook,apwg451514/2023-06/2023-06-23/2023-06-23-110923.png,Maersk,Shape
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-111542.png,SMBC,0
Sumitomo Mitsui Banking Corporation,apwg451514/2023-06/2023-06-23/2023-06-23-112198.png,SMBC,0
Facebook,apwg451514/2023-06/2023-06-12/2023-06-12-113460.png,Banco do Brasil S.A,AddText
Instagram,apwg451514/2023-06/2023-06-12/2023-06-12-117639.png,Westpac Institutional Banking,0
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-121350.png,Meridian Credit Union,Outdated
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-121665.png,Banco do Brasil S.A,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-122165.png,Trade Me NZ,AddText
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-123282.png,Trade Me NZ,AddText
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-123329.png,Trade Me NZ,AddText
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-123578.png,Trade Me NZ,AddText
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-126917.png,Trade Me NZ,AddText
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-127589.png,Trade Me NZ,AddText
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-128557.png,Trade Me NZ,AddText
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-128669.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-129046.png,Trade Me NZ,AddText
Facebook,apwg451514/2023-06/2023-06-16/2023-06-16-132630.png,Maersk,Shape
Facebook,apwg451514/2023-06/2023-06-19/2023-06-19-137736.png,postbank,AddText
Facebook,apwg451514/2023-06/2023-06-19/2023-06-19-139152.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-19/2023-06-19-139445.png,postbank,AddText
Facebook,apwg451514/2023-06/2023-06-19/2023-06-19-143995.png,Banco do Brasil S.A,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-19/2023-06-19-144315.png,postbank,AddText
Facebook,apwg451514/2023-06/2023-06-19/2023-06-19-146000.png,Banco do Brasil S.A,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-19/2023-06-19-147130.png,postbank,AddText
Facebook,apwg451514/2023-06/2023-06-19/2023-06-19-148803.png,Banco do Brasil S.A,ScreenshotBackground
Instagram,apwg451514/2023-06/2023-06-20/2023-06-20-155611.png,Westpac Institutional Banking,0
Facebook,apwg451514/2023-06/2023-06-20/2023-06-20-157746.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-20/2023-06-20-158995.png,DHL,AddText
Facebook,apwg451514/2023-06/2023-06-20/2023-06-20-161340.png,DHL,AddText
Credit Agricole,apwg451514/2023-06/2023-06-30/2023-06-30-169058.png,DGI (French Tax Authority),Outdated
Facebook,apwg451514/2023-06/2023-06-30/2023-06-30-169286.png,1&1 Ionos,Color
AT&T,apwg451514/2023-06/2023-06-30/2023-06-30-169583.png,AT&T,Combination
Facebook,apwg451514/2023-06/2023-06-08/2023-06-08-172489.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-08/2023-06-08-172848.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-08/2023-06-08-173248.png,Facebook,TextAsLogo
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-175464.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-177010.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-177755.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-178182.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-178230.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-180556.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-181046.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-182131.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-182874.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-183309.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-183381.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-183579.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-183634.png,Government of Canada,AddText
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-184298.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-186457.png,Bankia,ScreenshotBackground
Facebook,apwg451514/2023-06/2023-06-18/2023-06-18-188067.png,Banco do Brasil S.A,AddText
Facebook,apwg451514/2023-07/2023-07-10/2023-07-10-4287.png,Deutsche Telekom,Deletion
Facebook,apwg451514/2023-07/2023-07-10/2023-07-10-6210.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-10/2023-07-10-7624.png,1&1 Ionos,Color
Credit Agricole,apwg451514/2023-07/2023-07-31/2023-07-31-17371.png,DGI (French Tax Authority),Outdated
Facebook,apwg451514/2023-07/2023-07-01/2023-07-01-19983.png,HSBC Bank,0
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-22386.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-23934.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-24368.png,Commonwealth Bank of Australia,Case
