brand,scr_path,pred_brand
DHL,apwg451514/2022-12/2022-12-11/2022-12-11-94190.png,DHL
Absa Bank,apwg451514/2022-12/2022-12-11/2022-12-11-94702.png,IRS
Adobe,apwg451514/2022-12/2022-12-11/2022-12-11-94979.png,grupo_bancolombia
DHL,apwg451514/2022-12/2022-12-11/2022-12-11-95345.png,DHL
DHL,apwg451514/2022-12/2022-12-11/2022-12-11-95523.png,DHL
Absa Bank,apwg451514/2022-12/2022-12-11/2022-12-11-97913.png,IRS
Facebook,apwg451514/2022-12/2022-12-23/2022-12-23-105422.png,Credit Suisse AG
DHL,apwg451514/2022-12/2022-12-18/2022-12-18-110822.png,blizzard
Facebook,apwg451514/2022-12/2022-12-18/2022-12-18-114537.png,Global Sources HK
DHL,apwg451514/2022-12/2022-12-28/2022-12-28-139531.png,DHL
DHL,apwg451514/2022-12/2022-12-28/2022-12-28-139682.png,DHL
DHL,apwg451514/2022-12/2022-12-28/2022-12-28-140904.png,DHL
Microsoft Bing,apwg451514/2022-12/2022-12-28/2022-12-28-141367.png,BNP Paribas
DHL,apwg451514/2022-12/2022-12-28/2022-12-28-142168.png,DHL
Facebook,apwg451514/2022-12/2022-12-28/2022-12-28-145314.png,"Twitter, Inc"
Facebook,apwg451514/2022-12/2022-12-05/2022-12-05-152916.png,Credit Suisse AG
Instagram,apwg451514/2022-12/2022-12-05/2022-12-05-153943.png,
Facebook,apwg451514/2022-12/2022-12-05/2022-12-05-156344.png,Global Sources HK
Swisscom AG,apwg451514/2022-12/2022-12-07/2022-12-07-167585.png,"Twitter, Inc"
Microsoft Bing,apwg451514/2022-12/2022-12-07/2022-12-07-167829.png,Steam
Facebook,apwg451514/2022-12/2022-12-24/2022-12-24-168367.png,
DHL,apwg451514/2022-12/2022-12-24/2022-12-24-174711.png,blizzard
Nordea,apwg451514/2022-12/2022-12-24/2022-12-24-175103.png,Standard Chartered Bank
DHL,apwg451514/2022-12/2022-12-27/2022-12-27-178155.png,PayPal
WhatsApp,apwg451514/2022-12/2022-12-27/2022-12-27-179428.png,WhatsApp
DHL,apwg451514/2022-12/2022-12-27/2022-12-27-183770.png,blizzard
Microsoft Bing,apwg451514/2022-12/2022-12-27/2022-12-27-187394.png,htb
Microsoft Bing,apwg451514/2022-12/2022-12-21/2022-12-21-195260.png,American Express
Instagram,apwg451514/2022-12/2022-12-26/2022-12-26-211084.png,BT Group plc
Microsoft Bing,apwg451514/2022-12/2022-12-17/2022-12-17-214658.png,MyEtherWallet
Microsoft Bing,apwg451514/2022-12/2022-12-17/2022-12-17-221466.png,MyEtherWallet
Microsoft Bing,apwg451514/2022-12/2022-12-17/2022-12-17-222587.png,sharp
DHL,apwg451514/2022-12/2022-12-06/2022-12-06-242648.png,DHL
DHL,apwg451514/2022-12/2022-12-06/2022-12-06-244319.png,DHL
Microsoft Bing,apwg451514/2022-12/2022-12-13/2022-12-13-251277.png,GoDaddy
Microsoft Bing,apwg451514/2022-12/2022-12-13/2022-12-13-254569.png,GoDaddy
DHL,apwg451514/2022-12/2022-12-13/2022-12-13-267098.png,DHL
DHL,apwg451514/2022-12/2022-12-04/2022-12-04-273463.png,DHL
Facebook,apwg451514/2022-12/2022-12-04/2022-12-04-275733.png,bcp
DHL,apwg451514/2022-12/2022-12-04/2022-12-04-278078.png,DHL
Microsoft Bing,apwg451514/2022-12/2022-12-03/2022-12-03-282187.png,smartsheet
Naver Corporation,apwg451514/2022-12/2022-12-08/2022-12-08-333346.png,Bank of Montreal
Facebook,apwg451514/2022-12/2022-12-09/2022-12-09-347228.png,
Outlook,apwg451514/2022-12/2022-12-09/2022-12-09-348719.png,
WeTransfer,apwg451514/2022-12/2022-12-09/2022-12-09-350994.png,mbank
WhatsApp,apwg451514/2022-12/2022-12-20/2022-12-20-352605.png,WhatsApp
Microsoft Bing,apwg451514/2022-12/2022-12-10/2022-12-10-361075.png,PayPal
DHL,apwg451514/2022-12/2022-12-10/2022-12-10-361532.png,DHL
Facebook,apwg451514/2022-12/2022-12-10/2022-12-10-362764.png,
Wells Fargo Bank,apwg451514/2023-01/2023-01-26/2023-01-26-1470.png,capital_one
Wells Fargo Bank,apwg451514/2023-01/2023-01-26/2023-01-26-5798.png,capital_one
Wells Fargo Bank,apwg451514/2023-01/2023-01-26/2023-01-26-6496.png,SunTrust Bank
Facebook,apwg451514/2023-01/2023-01-26/2023-01-26-7051.png,Facebook
Facebook,apwg451514/2023-01/2023-01-08/2023-01-08-10159.png,Bank of New Zealand
Bank of America,apwg451514/2023-01/2023-01-08/2023-01-08-11865.png,Absa Group
DHL,apwg451514/2023-01/2023-01-11/2023-01-11-12179.png,DHL
DHL,apwg451514/2023-01/2023-01-22/2023-01-22-38147.png,DHL
Wells Fargo Bank,apwg451514/2023-01/2023-01-23/2023-01-23-48876.png,capital_one
Facebook,apwg451514/2023-01/2023-01-03/2023-01-03-58536.png,Credit Suisse AG
Facebook,apwg451514/2023-01/2023-01-03/2023-01-03-59933.png,Credit Suisse AG
Wells Fargo Bank,apwg451514/2023-01/2023-01-24/2023-01-24-67153.png,capital_one
Wells Fargo Bank,apwg451514/2023-01/2023-01-24/2023-01-24-68462.png,capital_one
Wells Fargo Bank,apwg451514/2023-01/2023-01-24/2023-01-24-69535.png,capital_one
DHL,apwg451514/2023-01/2023-01-02/2023-01-02-74408.png,DHL
Facebook,apwg451514/2023-01/2023-01-02/2023-01-02-75483.png,Global Sources HK
Microsoft Bing,apwg451514/2023-01/2023-01-13/2023-01-13-79376.png,blizzard
DHL,apwg451514/2023-01/2023-01-13/2023-01-13-80483.png,DHL
Facebook,apwg451514/2023-01/2023-01-13/2023-01-13-81414.png,
DHL,apwg451514/2023-01/2023-01-13/2023-01-13-82576.png,DHL
Wells Fargo Bank,apwg451514/2023-01/2023-01-30/2023-01-30-85998.png,capital_one
International Card Services,apwg451514/2023-01/2023-01-30/2023-01-30-94862.png,hfe
Wells Fargo Bank,apwg451514/2023-01/2023-01-30/2023-01-30-98461.png,capital_one
DHL,apwg451514/2023-01/2023-01-05/2023-01-05-112399.png,DHL
DHL,apwg451514/2023-01/2023-01-07/2023-01-07-113685.png,LinkedIn Corporation
DHL,apwg451514/2023-01/2023-01-07/2023-01-07-113880.png,DHL
DHL,apwg451514/2023-01/2023-01-07/2023-01-07-116186.png,DHL
Microsoft Bing,apwg451514/2023-01/2023-01-19/2023-01-19-126838.png,momentum_office_design
DHL,apwg451514/2023-01/2023-01-09/2023-01-09-137239.png,DHL
DHL,apwg451514/2023-01/2023-01-09/2023-01-09-137554.png,DHL
Nordea,apwg451514/2023-01/2023-01-18/2023-01-18-138881.png,Standard Chartered Bank
Wells Fargo Bank,apwg451514/2023-01/2023-01-20/2023-01-20-161798.png,capital_one
Nordea,apwg451514/2023-01/2023-01-20/2023-01-20-165356.png,Standard Chartered Bank
AT&T,apwg451514/2023-01/2023-01-20/2023-01-20-167198.png,
DHL,apwg451514/2023-01/2023-01-31/2023-01-31-211817.png,DHL
Facebook,apwg451514/2023-01/2023-01-21/2023-01-21-217386.png,Global Sources HK
Facebook,apwg451514/2023-01/2023-01-21/2023-01-21-228040.png,barclays
Facebook,apwg451514/2023-01/2023-01-21/2023-01-21-228391.png,Global Sources HK
Facebook,apwg451514/2023-01/2023-01-21/2023-01-21-229413.png,Global Sources HK
Facebook,apwg451514/2023-01/2023-01-21/2023-01-21-231194.png,Global Sources HK
Chase Bank,apwg451514/2023-01/2023-01-17/2023-01-17-236510.png,mdpd
Wells Fargo Bank,apwg451514/2023-01/2023-01-17/2023-01-17-238295.png,capital_one
Bank of America,apwg451514/2023-01/2023-01-04/2023-01-04-242770.png,Bank of America
Commonwealth Bank of Australia,apwg451514/2023-01/2023-01-04/2023-01-04-245028.png,Commonwealth Bank of Australia
WhatsApp,apwg451514/2023-01/2023-01-04/2023-01-04-245873.png,WhatsApp
Wells Fargo Bank,apwg451514/2023-01/2023-01-25/2023-01-25-250983.png,capital_one
DHL,apwg451514/2023-01/2023-01-25/2023-01-25-253181.png,DHL
AT&T,apwg451514/2023-01/2023-01-25/2023-01-25-253558.png,
Absa Bank,apwg451514/2023-01/2023-01-25/2023-01-25-254122.png,IRS
Wells Fargo Bank,apwg451514/2023-01/2023-01-27/2023-01-27-260166.png,capital_one
Wells Fargo Bank,apwg451514/2023-01/2023-01-27/2023-01-27-261393.png,capital_one
Wells Fargo Bank,apwg451514/2023-01/2023-01-27/2023-01-27-261589.png,capital_one
Wells Fargo Bank,apwg451514/2023-01/2023-01-27/2023-01-27-278988.png,capital_one
Wells Fargo Bank,apwg451514/2023-01/2023-01-27/2023-01-27-282108.png,capital_one
Microsoft Bing,apwg451514/2023-01/2023-01-27/2023-01-27-282227.png,knab
Huntington Bank,apwg451514/2023-01/2023-01-27/2023-01-27-285369.png,Microsoft OneDrive
DHL,apwg451514/2023-01/2023-01-27/2023-01-27-289112.png,DHL
Microsoft Bing,apwg451514/2023-01/2023-01-27/2023-01-27-289158.png,knab
Facebook,apwg451514/2023-02/2023-02-13/2023-02-13-3269.png,
Facebook,apwg451514/2023-02/2023-02-19/2023-02-19-6619.png,
DHL,apwg451514/2023-02/2023-02-08/2023-02-08-17194.png,DHL
Wells Fargo Bank,apwg451514/2023-02/2023-02-08/2023-02-08-17514.png,smiles
DHL,apwg451514/2023-02/2023-02-08/2023-02-08-18974.png,DHL
DHL,apwg451514/2023-02/2023-02-12/2023-02-12-19672.png,DHL
Instagram,apwg451514/2023-02/2023-02-14/2023-02-14-37363.png,otrs
Facebook,apwg451514/2023-02/2023-02-17/2023-02-17-45310.png,"Twitter, Inc"
Facebook,apwg451514/2023-02/2023-02-18/2023-02-18-48494.png,CaixaBank
Facebook,apwg451514/2023-02/2023-02-03/2023-02-03-51954.png,bcp
Wells Fargo Bank,apwg451514/2023-02/2023-02-03/2023-02-03-51981.png,zoominfo
OneDrive,apwg451514/2023-02/2023-02-03/2023-02-03-52122.png,First Investment Bank
DHL,apwg451514/2023-02/2023-02-03/2023-02-03-64800.png,DHL
Facebook,apwg451514/2023-02/2023-02-11/2023-02-11-101689.png,bcp
Facebook,apwg451514/2023-02/2023-02-15/2023-02-15-102553.png,
Chronopost International,apwg451514/2023-02/2023-02-06/2023-02-06-104590.png,PayPal
Facebook,apwg451514/2023-02/2023-02-06/2023-02-06-108038.png,banco_de_occidente
Wells Fargo Bank,apwg451514/2023-02/2023-02-01/2023-02-01-117420.png,capital_one
DHL,apwg451514/2023-02/2023-02-01/2023-02-01-118148.png,DHL
Facebook,apwg451514/2023-02/2023-02-01/2023-02-01-118158.png,"Twitter, Inc"
Wells Fargo Bank,apwg451514/2023-02/2023-02-01/2023-02-01-119790.png,capital_one
Microsoft Bing,apwg451514/2023-02/2023-02-01/2023-02-01-135533.png,NetEase
Facebook,apwg451514/2023-02/2023-02-10/2023-02-10-141093.png,"Twitter, Inc"
DHL,apwg451514/2023-02/2023-02-04/2023-02-04-143331.png,DHL
DHL,apwg451514/2023-02/2023-02-04/2023-02-04-149248.png,DHL
Microsoft Bing,apwg451514/2023-02/2023-02-04/2023-02-04-153771.png,AT&T
Facebook,apwg451514/2023-03/2023-03-09/2023-03-09-967.png,Credit Suisse AG
Facebook,apwg451514/2023-03/2023-03-09/2023-03-09-2104.png,Credit Suisse AG
Facebook,apwg451514/2023-03/2023-03-09/2023-03-09-3072.png,Credit Suisse AG
Facebook,apwg451514/2023-03/2023-03-09/2023-03-09-4729.png,sharp
Facebook,apwg451514/2023-03/2023-03-11/2023-03-11-8089.png,DGI (French Tax Authority)
Commonwealth Bank of Australia,apwg451514/2023-03/2023-03-14/2023-03-14-13467.png,Commonwealth Bank of Australia
Swiss Post,apwg451514/2023-03/2023-03-07/2023-03-07-16073.png,Alibaba
Instagram,apwg451514/2023-03/2023-03-02/2023-03-02-18258.png,Orange
Facebook,apwg451514/2023-03/2023-03-06/2023-03-06-33124.png,
Netflix,apwg451514/2023-04/2023-04-11/2023-04-11-303.png,Netflix
Facebook,apwg451514/2023-04/2023-04-11/2023-04-11-643.png,BT Group plc
Facebook,apwg451514/2023-04/2023-04-28/2023-04-28-6498.png,GoDaddy
AT&T,apwg451514/2023-04/2023-04-28/2023-04-28-12364.png,
Facebook,apwg451514/2023-04/2023-04-17/2023-04-17-16660.png,Facebook
Facebook,apwg451514/2023-04/2023-04-20/2023-04-20-18510.png,
Facebook,apwg451514/2023-04/2023-04-09/2023-04-09-20165.png,BT Group plc
WhatsApp,apwg451514/2023-04/2023-04-09/2023-04-09-20700.png,CaixaBank
WhatsApp,apwg451514/2023-04/2023-04-08/2023-04-08-22374.png,WhatsApp
Facebook,apwg451514/2023-04/2023-04-14/2023-04-14-30525.png,BT Group plc
Facebook,apwg451514/2023-04/2023-04-07/2023-04-07-43356.png,dkb
Facebook,apwg451514/2023-04/2023-04-07/2023-04-07-49796.png,dkb
Facebook,apwg451514/2023-04/2023-04-18/2023-04-18-55646.png,bahia
Facebook,apwg451514/2023-04/2023-04-18/2023-04-18-56399.png,
Facebook,apwg451514/2023-04/2023-04-12/2023-04-12-65790.png,BT Group plc
M&T Bank Corporation,apwg451514/2023-04/2023-04-12/2023-04-12-66467.png,lcl
Facebook,apwg451514/2023-04/2023-04-05/2023-04-05-72269.png,BT Group plc
Facebook,apwg451514/2023-04/2023-04-05/2023-04-05-72550.png,GoDaddy
Facebook,apwg451514/2023-04/2023-04-05/2023-04-05-72846.png,GoDaddy
Facebook,apwg451514/2023-04/2023-04-05/2023-04-05-72912.png,GoDaddy
Facebook,apwg451514/2023-04/2023-04-05/2023-04-05-72968.png,GoDaddy
Facebook,apwg451514/2023-04/2023-04-03/2023-04-03-78812.png,"Twitter, Inc"
Facebook,apwg451514/2023-04/2023-04-03/2023-04-03-79044.png,CaixaBank
Facebook,apwg451514/2023-04/2023-04-03/2023-04-03-80174.png,
WhatsApp,apwg451514/2023-04/2023-04-24/2023-04-24-82823.png,WhatsApp
WhatsApp,apwg451514/2023-04/2023-04-24/2023-04-24-84264.png,WhatsApp
Facebook,apwg451514/2023-05/2023-05-18/2023-05-18-4400.png,dkb
Instagram,apwg451514/2023-05/2023-05-06/2023-05-06-6891.png,Orange
Wells Fargo Bank,apwg451514/2023-05/2023-05-11/2023-05-11-8122.png,smiles
Facebook,apwg451514/2023-05/2023-05-11/2023-05-11-8488.png,Daum
"Rakuten Group, Inc.",apwg451514/2023-05/2023-05-19/2023-05-19-9779.png,Canadian Imperial Bank of Commerce
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-23147.png,DHL
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-23829.png,la_banque_postale
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-24505.png,la_banque_postale
Facebook,apwg451514/2023-05/2023-05-31/2023-05-31-24530.png,la_banque_postale
Facebook,apwg451514/2023-05/2023-05-23/2023-05-23-29232.png,BT Group plc
Facebook,apwg451514/2023-05/2023-05-26/2023-05-26-31690.png,dkb
Facebook,apwg451514/2023-05/2023-05-25/2023-05-25-51399.png,"Twitter, Inc"
Facebook,apwg451514/2023-05/2023-05-03/2023-05-03-56930.png,Global Sources HK
Facebook,apwg451514/2023-05/2023-05-03/2023-05-03-57258.png,Global Sources HK
Credit Agricole,apwg451514/2023-05/2023-05-08/2023-05-08-57563.png,cogeco
Facebook,apwg451514/2023-05/2023-05-05/2023-05-05-61766.png,
Outlook,apwg451514/2023-05/2023-05-30/2023-05-30-72283.png,Bank of Montreal
Facebook,apwg451514/2023-05/2023-05-30/2023-05-30-74515.png,BT Group plc
Facebook,apwg451514/2023-05/2023-05-30/2023-05-30-78339.png,GoDaddy
Facebook,apwg451514/2023-05/2023-05-02/2023-05-02-81916.png,Global Sources HK
Facebook,apwg451514/2023-05/2023-05-22/2023-05-22-83155.png,First Investment Bank
"Rakuten Group, Inc.",apwg451514/2023-05/2023-05-21/2023-05-21-89461.png,Canadian Imperial Bank of Commerce
Facebook,apwg451514/2023-05/2023-05-04/2023-05-04-92238.png,ieee
Wells Fargo Bank,apwg451514/2023-05/2023-05-24/2023-05-24-93665.png,banco_inter
Facebook,apwg451514/2023-05/2023-05-27/2023-05-27-97070.png,
Facebook,apwg451514/2023-05/2023-05-27/2023-05-27-97702.png,BT Group plc
"Rakuten Group, Inc.",apwg451514/2023-05/2023-05-20/2023-05-20-110457.png,Canadian Imperial Bank of Commerce
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-114409.png,Global Sources HK
Facebook,apwg451514/2023-05/2023-05-28/2023-05-28-116737.png,Webmail Provider
Swiss Post,apwg451514/2023-05/2023-05-29/2023-05-29-129573.png,ziggo
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-131847.png,Webmail Provider
Microsoft 365,apwg451514/2023-05/2023-05-29/2023-05-29-132966.png,Etisalat
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-133514.png,Webmail Provider
Facebook,apwg451514/2023-05/2023-05-29/2023-05-29-133524.png,Webmail Provider
Apple,apwg451514/2023-06/2023-06-21/2023-06-21-1081.png,
Facebook,apwg451514/2023-06/2023-06-13/2023-06-13-11843.png,GoDaddy
Facebook,apwg451514/2023-06/2023-06-13/2023-06-13-12906.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-18773.png,DHL
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-19041.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-20373.png,bcp
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-22401.png,eBay
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-24016.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-24993.png,eBay
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-25435.png,eBay
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-25522.png,la_banque_postale
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-25784.png,DHL
Facebook,apwg451514/2023-06/2023-06-02/2023-06-02-27294.png,eBay
Facebook,apwg451514/2023-06/2023-06-28/2023-06-28-31540.png,PayPal
Facebook,apwg451514/2023-06/2023-06-07/2023-06-07-34661.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-07/2023-06-07-34938.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-07/2023-06-07-37828.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-07/2023-06-07-38225.png,dkb
Facebook,apwg451514/2023-06/2023-06-03/2023-06-03-46721.png,Facebook
Instagram,apwg451514/2023-06/2023-06-27/2023-06-27-50052.png,smiles
Facebook,apwg451514/2023-06/2023-06-09/2023-06-09-55890.png,bcp
M&T Bank Corporation,apwg451514/2023-06/2023-06-09/2023-06-09-55999.png,Facebook
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-59614.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-66399.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-04/2023-06-04-67234.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-24/2023-06-24-70501.png,BT Group plc
Facebook,apwg451514/2023-06/2023-06-01/2023-06-01-77541.png,dkb
Facebook,apwg451514/2023-06/2023-06-01/2023-06-01-77923.png,Global Sources HK
M&T Bank Corporation,apwg451514/2023-06/2023-06-01/2023-06-01-79784.png,lcl
Facebook,apwg451514/2023-06/2023-06-01/2023-06-01-82763.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-01/2023-06-01-83544.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-88917.png,Dropbox
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-89221.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-92168.png,Dropbox
Facebook,apwg451514/2023-06/2023-06-05/2023-06-05-94338.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-23/2023-06-23-96920.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-23/2023-06-23-110877.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-12/2023-06-12-114524.png,Daum
Facebook,apwg451514/2023-06/2023-06-12/2023-06-12-115543.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-12/2023-06-12-115720.png,barclays
Facebook,apwg451514/2023-06/2023-06-12/2023-06-12-117055.png,DHL
Facebook,apwg451514/2023-06/2023-06-12/2023-06-12-117951.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-12/2023-06-12-118923.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-124358.png,La Poste
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-124627.png,dkb
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-126810.png,sicil_shop
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-127166.png,eBay
Facebook,apwg451514/2023-06/2023-06-22/2023-06-22-129077.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-15/2023-06-15-130140.png,GoDaddy
Facebook,apwg451514/2023-06/2023-06-16/2023-06-16-131602.png,Steam
Facebook,apwg451514/2023-06/2023-06-19/2023-06-19-143277.png,GoDaddy
Facebook,apwg451514/2023-06/2023-06-19/2023-06-19-147506.png,First Investment Bank
Facebook,apwg451514/2023-06/2023-06-14/2023-06-14-151360.png,PayPal
Facebook,apwg451514/2023-06/2023-06-14/2023-06-14-152409.png,BT Group plc
Societe Generale Group,apwg451514/2023-06/2023-06-14/2023-06-14-152623.png,Microsoft OneDrive
DHL,apwg451514/2023-06/2023-06-20/2023-06-20-156350.png,DHL
Facebook,apwg451514/2023-06/2023-06-30/2023-06-30-167194.png,PayPal
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-174980.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-177016.png,Webmail Provider
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-179416.png,Daum
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-179571.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-181931.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-184671.png,Global Sources HK
Facebook,apwg451514/2023-06/2023-06-06/2023-06-06-186313.png,Global Sources HK
Facebook,apwg451514/2023-07/2023-07-10/2023-07-10-1636.png,dkb
Sparkasse,apwg451514/2023-07/2023-07-10/2023-07-10-3873.png,Sparkasse Bank
Facebook,apwg451514/2023-07/2023-07-10/2023-07-10-7151.png,dkb
Facebook,apwg451514/2023-07/2023-07-31/2023-07-31-10400.png,BT Group plc
Commonwealth Bank of Australia,apwg451514/2023-07/2023-07-31/2023-07-31-14402.png,Orange
Facebook,apwg451514/2023-07/2023-07-31/2023-07-31-14508.png,GoDaddy
Wells Fargo Bank,apwg451514/2023-07/2023-07-31/2023-07-31-17069.png,smiles
AT&T,apwg451514/2023-07/2023-07-01/2023-07-01-19630.png,Bank of Montreal
Facebook,apwg451514/2023-07/2023-07-01/2023-07-01-19684.png,dkb
Facebook,apwg451514/2023-07/2023-07-01/2023-07-01-19896.png,Global Sources HK
Facebook,apwg451514/2023-07/2023-07-01/2023-07-01-20170.png,dkb
Facebook,apwg451514/2023-07/2023-07-01/2023-07-01-20486.png,Global Sources HK
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-24274.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-27428.png,grupo_bancolombia
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-28069.png,grupo_bancolombia
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-32083.png,GoDaddy
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-32991.png,grupo_bancolombia
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-33831.png,grupo_bancolombia
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-34323.png,grupo_bancolombia
Facebook,apwg451514/2023-07/2023-07-27/2023-07-27-35568.png,GoDaddy
Facebook,apwg451514/2023-07/2023-07-27/2023-07-27-35579.png,GoDaddy
Facebook,apwg451514/2023-07/2023-07-27/2023-07-27-35726.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-27/2023-07-27-35857.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-27/2023-07-27-37326.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-37571.png,la_banque_postale
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-40956.png,Amazon
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-41297.png,Amazon
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-41518.png,la_banque_postale
Facebook,apwg451514/2023-07/2023-07-22/2023-07-22-45745.png,dkb
Facebook,apwg451514/2023-07/2023-07-09/2023-07-09-47582.png,BT Group plc
DHL,apwg451514/2023-07/2023-07-13/2023-07-13-49739.png,DHL
Facebook,apwg451514/2023-07/2023-07-13/2023-07-13-50298.png,Global Sources HK
Facebook,apwg451514/2023-07/2023-07-13/2023-07-13-52859.png,Global Sources HK
Facebook,apwg451514/2023-07/2023-07-08/2023-07-08-57589.png,
Facebook,apwg451514/2023-07/2023-07-08/2023-07-08-58761.png,dkb
Facebook,apwg451514/2023-07/2023-07-26/2023-07-26-60277.png,dkb
Facebook,apwg451514/2023-07/2023-07-26/2023-07-26-60760.png,dkb
Facebook,apwg451514/2023-07/2023-07-26/2023-07-26-62121.png,banco_de_occidente
Facebook,apwg451514/2023-07/2023-07-26/2023-07-26-62195.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-23/2023-07-23-62492.png,GoDaddy
WhatsApp,apwg451514/2023-07/2023-07-23/2023-07-23-63406.png,CaixaBank
Facebook,apwg451514/2023-07/2023-07-23/2023-07-23-63440.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-28/2023-07-28-69507.png,
Facebook,apwg451514/2023-07/2023-07-28/2023-07-28-70244.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-71554.png,dkb
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-72287.png,
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-72359.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-72709.png,Steam
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-73460.png,PayPal
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-73767.png,PayPal
Facebook,apwg451514/2023-07/2023-07-05/2023-07-05-75088.png,Webmail Provider
Facebook,apwg451514/2023-07/2023-07-29/2023-07-29-77523.png,PayPal
Facebook,apwg451514/2023-07/2023-07-29/2023-07-29-78725.png,walmart
Naver Corporation,apwg451514/2023-07/2023-07-29/2023-07-29-81359.png,Bank of Montreal
Facebook,apwg451514/2023-07/2023-07-15/2023-07-15-87723.png,dkb
Facebook,apwg451514/2023-07/2023-07-15/2023-07-15-88816.png,grupo_bancolombia
Facebook,apwg451514/2023-07/2023-07-18/2023-07-18-88895.png,
Facebook,apwg451514/2023-07/2023-07-18/2023-07-18-90247.png,
Facebook,apwg451514/2023-07/2023-07-18/2023-07-18-90746.png,
Facebook,apwg451514/2023-07/2023-07-16/2023-07-16-93029.png,Steam
Facebook,apwg451514/2023-07/2023-07-16/2023-07-16-94604.png,Steam
Facebook,apwg451514/2023-07/2023-07-04/2023-07-04-95354.png,
Facebook,apwg451514/2023-07/2023-07-06/2023-07-06-98281.png,dkb
Facebook,apwg451514/2023-07/2023-07-30/2023-07-30-101943.png,GoDaddy
Facebook,apwg451514/2023-07/2023-07-30/2023-07-30-102352.png,dkb
Facebook,apwg451514/2023-07/2023-07-07/2023-07-07-105256.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-07/2023-07-07-106201.png,BT Group plc
