filename	url	phish_prediction	target_prediction	has_logo	brand_inside_targetlist	found_knowledge	knowledge_discovery_branch	runtime_breakdown(PhishIntention|Knowledge_discovery|Web_interaction)
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-12/2022-12_124860.png	https://wagihabbas.com/what/loge/main/login.php/absa/ib/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_14423.png	https://noorgate.com/dhl/clients/1oBqOh.php?verification	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_124326.png	https://copyrightinstagram.cf/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.307481050491333|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_469621.png	https://noorgate.com/dhl/clients/K3dZGY.php?verification	0	None	True	True	False	None	0.49649524688720703|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_214685.png	http://cloud.rodemsys.com/wordpress/volks/volks/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.2208545207977295|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_494506.png	https://vps-75159.fhnet.fr/it9282933/30cf3febb56e4cd825b2f56b88232134/login/?	0	None	True	True	False	None	0.32375168800354004|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_15078.png	https://noorgate.com/dhl/clients/M1cYij.php?verification	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_3242.png	https://noorgate.com/dhl/clients/76nlGW.php?verification	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_6317.png	https://noorgate.com/dhl/clients/mELz0J.php?verification	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_244085.png	https://noorgate.com/dhl/clients/2GNeC8.php?verification	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_496540.png	https://noorgate.com/dhl/clients/Tn7Jtk.php?verification	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_13146.png	https://mail.estartupchallenge-egabon.org/web/Jorange/orange/780f1e5971a73ad/login.php	1	Orange	True	True	False	None	0.3091578483581543|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_669645.png	https://noorgate.com/dhl/clients/6gJcCz.php?verification	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-12/2022-12_128747.png	https://sign-in-739127400939567.ml/inco556ze57rct1.html	1	Facebook	True	True	False	None	0.30394792556762695|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_665871.png	http://mail.10hipoilosetr.ga/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_884771.png	http://outubro-br.com/589458/789520l/product.php?sku=1289222	0	None	True	True	False	None	0.4551815986633301|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_11338.png	https://grapefruit12500509.brizy.site/	0	None	True	True	False	None	0.43973565101623535|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_19152.png	https://parolaassessoria.com/ins/frontend_paper_lantern/index.html	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_494921.png	https://vps-75159.fhnet.fr/it9282933/f31510e973c5ed74d2d999690609f178/login/?	0	None	True	True	False	None	0.349839448928833|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-09/2022-09_153147.png	https://tasty-wise-polka.glitch.me/temini.htm	0	None	True	False	False	failure_no_result_from_gsearch	0|0.28836560249328613|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-12/2022-12_31830.png	https://nikransanaat.ir/red1.php	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_469433.png	https://facezbook989.000webhostapp.com/	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_292179.png	https://urban-jade-ugly-offered.trycloudflare.com/mobile.html	1	Facebook	True	True	False	None	0.2801647186279297|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_133711.png	http://facebookcomdot.blogspot.com.br/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_121034.png	http://unas-wmiescie.eu/posts/9909920101	1	Facebook	True	True	False	None	0.26590919494628906|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-12/2022-12_7865.png	https://yavhoo50.godaddysites.com/	1	Yahoo!	True	True	False	None	0.4688596725463867|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_556.png	http://secureloginnow.ecom.iqsademo.com/login.php?cmd=login_submit&id=ebd8489aca9ca43769651bcd54368dfdebd8489aca9ca43769651bcd54368dfd&session=ebd8489aca9ca43769651bcd54368dfdebd8489aca9ca43769651bcd54368dfd	1	Bank of America	True	True	False	None	0.5051429271697998|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_8492.png	https://checkpoint-99299739-ba.ml/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_200428.png	https://bgmix.my.id/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_33878.png	http://chekpoinacn.tk/login.php?token=Unndajj88123nNAshda4r774b	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_73419.png	http://facebookviralvideoshtwgh.blogspot.al/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.21330595016479492|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_394842.png	https://a00a1fc5adee8a31bf6393759a7d329a-dot-office-352115.uk.r.appspot.com/	1	Microsoft	True	True	False	None	0.4037625789642334|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_596384.png	https://mail.162-241-87-22.cprapid.com/p/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_118987.png	https://www.oidc.idp.elogin.att.com.vidyalekshmi.com/index1.html	1	AT&T	True	True	False	None	0.29521727561950684|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-01/2023-01_82248.png	http://axvcgxa3.ga/activafiledoc/	1	Microsoft	True	True	False	None	0.4487137794494629|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_212104.png	http://faacbkmk.pl/profile/1860292530145/post.php	1	Facebook	True	True	False	None	0.5010647773742676|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_449779.png	https://viettelhoadondientu.com/ie/update/your/shipping/information/package/BIbAZTGkMv4951	1	DHL Airways	True	True	False	None	0.44980907440185547|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_414872.png	https://t.me/Donaldlebeto	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_93351.png	https://videos-messenger-updare.blogspot.com.by/	1	Facebook	True	True	False	None	0.29271578788757324|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_625198.png	https://tinyurl.com/52zez5ex	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-09/2022-09_149698.png	http://thuongmaivietnhat.com/	0	None	True	True	False	None	0.2708423137664795|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-12/2022-12_53939.png	https://l24.im/MQenB	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_32263.png	https://bettertestexperience.top/?cid=0a9d2d8c2ad878f955715211dbd206fc&o=9p8p5bv&u=rlgk605	0	None	True	True	False	None	0.3601658344268799|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_170433.png	https://acebook-web-videos-app1.blogspot.com.ng/	1	Facebook	True	True	False	None	0.2956197261810303|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-09/2022-09_243768.png	https://paragutya23.paraguay22.repl.co/&quot	1	Itau Unibanco S.A	True	True	False	None	0.28133273124694824|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_124900.png	https://app.yeapyeap.co/d1b61d8d-4e24-4e2b-8f44-884587866c9b?s1=459&s2=5002077257141617	0	None	True	False	False	failure_no_result_from_gsearch	0|0.3047306537628174|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_331738.png	https://disobliged.xyz/?utm_source=&utm_medium=&utm_campaign=&utm_content=&pxl=&pid=&vldts=&fbclid=	0	None	True	False	False	failure_no_result_from_gsearch	0|0.2864398956298828|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_338411.png	http://checkpoint-10000087699783.tk/checkpoint_next.php	0	None	True	True	False	None	0.4491117000579834|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_17402.png	https://bold-art-3643.on.fleek.co/	1	Microsoft	True	True	False	None	0.30063438415527344|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_458676.png	http://formulario-casasbahias-recrutamentos.com/	1	Facebook	True	True	False	None	0.26831626892089844|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-06/2023-06_153100.png	http://8829274757597580648.royalwebhosting.net/prcess/	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_457805.png	https://sjninww.com/stripe-RD972-user-em-detail/	1	Stripe	True	True	False	None	0.29815244674682617|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_123692.png	http://youtube.rf5gt.com/vDPb8tfD/	1	Facebook	True	True	False	None	0.455488920211792|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_196790.png	http://happy-poincare.62-210-119-210.plesk.page/88e7d1e30a71cbd/region.php?particulier	1	Credit Agricole S.A	True	True	False	None	0.5083911418914795|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_47026.png	https://boasecurity01.co.vu/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-07/2023-07_93621.png	http://e-flowtollcharges-ie.com/defaultsite	0	None	True	True	False	None	0.4570300579071045|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_225637.png	https://dkhotest123.blogspot.qa/	1	Facebook	True	True	False	None	0.2970857620239258|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_226667.png	http://feabaml.pl/profile/1860292530145/post.php	1	Facebook	True	True	False	None	0.28925395011901855|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_580148.png	https://vmp.com.br/ca/tmp/78c4675c54b8e77d1afd59593415cb11/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_219705.png	https://fotsue-soo.tk/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.22783231735229492|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-11/2022-11_75466.png	https://nablogin.device-protectvisions-au.com/signin/login.php	1	National Australia Bank Limited	True	True	False	None	0.37744617462158203|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-05/2023-05_50522.png	https://pub-26dcb68aff8845ecac02aa91a5b5a275.r2.dev/workers.html	1	Microsoft	True	True	False	None	0.2844052314758301|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_563775.png	http://eventmscmlbbb.gq/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.19350528717041016|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-04/2023-04_22285.png	http://mobildeniz-v3kredim.top/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_1755.png	https://whhhartsapp.xyz/ggfeffffgg/	0	None	True	False	False	failure_no_result_from_logo_detection	0|0.22812414169311523|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-09/2022-09_181646.png	https://cutt.ly/1VW4wKy	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_124556.png	https://ssur.cc/HvCqwhh	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_277904.png	https://mustknew.com/delivery/delivery/clients/Q2JxXw.php?verification	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_279426.png	https://www.kruegers.net/wp-admin/includes/aruba.it/b7c36d1520a1dd57994b5808c297ed3a	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-09/2022-09_234992.png	https://marketplace-item94120495832.com/Item	1	Facebook	True	True	False	None	0.3019900321960449|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_292736.png	http://gogetthatjobnow.com/sym402/index2?cce41d757b4bbe7df7367ee5e5bcebdb=&https://verify.wellsfargo.com/deposit?execution=e1s2&page=wellsfargo_online_banking&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL%3D6467996793	1	Wells Fargo & Company	True	True	False	None	0.33452916145324707|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_293063.png	http://gogetthatjobnow.com/sym402/index2?6eff8e63be247c884de3bc0c06f30d8a=&https://verify.wellsfargo.com/deposit?execution=e1s2&page=wellsfargo_online_banking&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL%3D94746374305	1	Wells Fargo & Company	True	True	False	None	0.328826904296875|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_292482.png	http://gogetthatjobnow.com/sym402/index?6d74650af89143eaf119fe8ab08688e3=&https://verify.wellsfargo.com/deposit?execution=e1s2&page=wellsfargo_online_banking&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL%3D1236075288	1	Wells Fargo & Company	True	True	False	None	0.3315093517303467|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_291414.png	http://www.chipku3.b0tnet.com/loginn.php	1	Facebook	True	True	False	None	0.3048362731933594|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_292433.png	http://gogetthatjobnow.com/sym402/index2?97e3b8927902cfe96f2da6b2cc280ce3=&https://verify.wellsfargo.com/deposit?execution=e1s2&page=wellsfargo_online_banking&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL%3D79253001962	1	Wells Fargo & Company	True	True	False	None	0.3233466148376465|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_291723.png	http://www.pgmb.buzz/58d3ajwsr0/	1	Instagram	True	True	False	None	0.2744629383087158|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_572167.png	https://acikdenizv2denizmobil.ml/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_394770.png	https://gogetthatjobnow.com/sym402/index2?5fbd6bb6980ee902877cf03f584da612&&https://verify.wellsfargo.com/deposit?execution=e1s2&page=wellsfargo_online_banking&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL=40891094389&https://verify.wellsfargo.com/deposit?execution=e1s2&page=wellsfargo_online_banking&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL	1	Wells Fargo & Company	True	True	False	None	0.3529810905456543|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_291430.png	http://cpcontacts.shireeshaext.co.in/0b0abc4266fc218cc51dfbc1a498dd11/initsec.php	0	None	True	True	False	None	0.48038268089294434|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_393807.png	https://gogetthatjobnow.com/sym402/index2?59d0f47aae9be1a40344207fa2728936&&https://verify.wellsfargo.com/deposit?execution=e1s2&page=wellsfargo_online_banking&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL=7898040318&https://verify.wellsfargo.com/deposit?execution=e1s2&page=wellsfargo_online_banking&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL	1	Wells Fargo & Company	True	True	False	None	0.3472754955291748|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_292356.png	http://gogetthatjobnow.com/sym402/index2?64d3652e2d357f1111da986298ec4e92=&https://verify.wellsfargo.com/deposit?execution=e1s2&page=wellsfargo_online_banking&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL%3D22464606136	1	Wells Fargo & Company	True	True	False	None	0.3375430107116699|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_51986.png	https://login.chaseverifyv2.com/bulk/over-1.php?authid=a7c78926ee6172e75a9611ae9356b9d7955fbebd&end=102257872&locale=en-us&start=1656663432	1	Chase Personal Banking	True	True	False	None	0.3370645046234131|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_290970.png	http://gogetthatjobnow.com/sym402/index?4e4e921460fd7fb79eb7387fb8b75a19=&https://verify.wellsfargo.com/deposit?execution=e1s2&page=wellsfargo_online_banking&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL&token=q3c3QhbOHZ3pYngmlbR2sA6nyaAn1ckL%3D40945260812	1	Wells Fargo & Company	True	True	False	None	0.3134500980377197|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_305334.png	https://desk-space-molan-b8458b.ingress-earth.ewp.live/SZKSAIDJIZEHY732EZGY32D/BOBMSX02X1	1	DHL Airways	True	True	False	None	0.35933375358581543|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_101803.png	http://instagram.securitycenters.gq/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_67541.png	https://lasvegashighlimit.com/bo/quickbooks/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_563304.png	https://copyrightviolationinfringement.web.app/	1	Facebook	True	True	False	None	0.4718446731567383|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-04/2023-04_35004.png	https://facebooksecuritys.blogspot.li/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_5041.png	https://makhadochlkhoraalmodakira.blogspot.com/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-11/2022-11_36924.png	http://stylesourcingbd.com/wellsfargo/wellsfar/wellsfargo.html?genericlogin.do?sitedomain=sns.webmail&lang=en&seamless=novl&offerid=newmail-en-us-v2&authlev=0&sitestate=caaf7bb854f09f439f8f3f3cbf83ef8ccaaf7bb854f09f439f8f3f3cbf83ef8c	1	Wells Fargo & Company	True	True	False	None	0.3405618667602539|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-05/2023-05_110060.png	https://00000000000000000000000000000000000000000000.s3.us-east-005.backblazeb2.com/aollogin.html	1	AOL	True	True	False	None	0.40411806106567383|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_432253.png	https://inpost.qismfl.org/order/848b200e5849f500f7b80a7584784e51D6a7545fa0c54ac82646479d6887775d	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_419063.png	https://consulta-faturahiper02022.com/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_183457.png	https://ximnx6-urib63.000webhostapp.com/	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-01/2023-01_70714.png	https://carroll-reserve-tear-ball.trycloudflare.com/	1	Facebook	True	True	False	None	0.28136372566223145|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_468601.png	https://www.freshnclean.com.sg/.1nz/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-05/2023-05_129374.png	https://wordpress-1007289-3554195.cloudwaysapps.com/home/inc/info.php	0	None	True	True	False	None	0.45233654975891113|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-05/2023-05_70393.png	https://pub-17e091f688184c639a33a52d4fee5bfb.r2.dev/passwordverification.html#mfilippelli@orci.com	0	None	True	False	False	failure_no_result_from_logo_detection	0|0.20896315574645996|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_24058.png	https://micro-identification.com/nlconstruction/office_cookies/main/main.php	1	Microsoft	True	True	False	None	0.47601866722106934|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_392570.png	https://bankia444.firebaseapp.com/	1	Microsoft	True	True	False	None	0.29630136489868164|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_393791.png	https://account-settings-form102985.web.app/	1	Facebook	True	True	False	None	0.47329282760620117|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-06/2023-06_118931.png	http://enlace0gratis0hijo0y0madrastra.blogspot.com.by/	1	Facebook	True	True	False	None	0.2691507339477539|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_435287.png	http://rakuten-ml.com/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-03/2023-03_1174.png	https://fbcaseappeal173649869313740.live/Contact/Id=dR2031rG52B/Review/authenticate.php?next=https%3A%2F%2Fwww.facebook.com%2F	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-04/2023-04_67584.png	https://irsh.link/3XHFft	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-01/2023-01_157035.png	https://oac.com.af//CXS/index.html	1	Microsoft	True	True	False	None	0.28182458877563477|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_64267.png	https://kupfersac.com/3mtb	1	M & T Bank Coporation	True	True	False	None	0.5396430492401123|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-04/2023-04_80902.png	https://metahelpdesk133145123.live/Contact/Id=Rt1454tH33R/Review/authentication.php?next=https%3A%2F%2Fwww.facebook.com%2F	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_447702.png	https://www.eticaretkurulum.com/rmip.aanb/login.jsp.php?session_id=toLrnhCSn2TcdpDvEASXwvne3Svovi8l0dBkBs3MBv5cZSE6rpj5dDTnojc6dr63MkrIQGsDoWQ1UzFI	0	None	True	False	False	failure_no_result_from_gsearch	0|0.29891180992126465|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-11/2022-11_18576.png	https://clownfish-app-uxmit.ondigitalocean.app/werrx01/?phone=+&	1	Microsoft	True	True	False	None	0.45824694633483887|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-02/2023-02_6911.png	http://facebookvideo.great-site.net/login.php	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_553685.png	https://d.mfeof02w.top/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_119141.png	https://tjkakws.pl/profile/1860292530145/post.php	1	Facebook	True	True	False	None	0.29871058464050293|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-11/2022-11_174544.png	https://modulent-zelfregend.art/sciindex.php?session=636f68d17da89	1	International Card Services B.V	True	True	False	None	0.48200225830078125|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-11/2022-11_186879.png	https://mijnsca-clientview.109-71-253-24.plesk.page/	1	International Card Services B.V	True	True	False	None	0.2984163761138916|0|0|0
